# Energy	Flux
# keV	photon/(cm**2*s*keV)
5.564305000000000057e+00	5.299575757575806246e-18
5.565294999999999881e+00	5.278676767676816413e-18
5.566284999999999705e+00	5.252707070707119253e-18
5.567275000000000418e+00	5.229282828282876862e-18
5.568265000000000242e+00	5.205848484848533366e-18
5.569255000000000067e+00	5.182424242424290205e-18
5.570244999999999891e+00	5.161474747474794844e-18
5.571234999999999715e+00	5.135585858585905759e-18
5.572224999999999540e+00	5.112242424242470673e-18
5.573215000000000252e+00	5.088969696969744099e-18
5.574205000000000076e+00	5.065707070707117089e-18
5.575194999999999901e+00	5.042444444444490850e-18
5.576184999999999725e+00	5.021595959596005776e-18
5.577175000000000438e+00	4.995909090909137266e-18
5.578165000000000262e+00	4.972646464646510256e-18
5.579155000000000086e+00	4.949383838383883247e-18
5.580144999999999911e+00	4.926121212121257778e-18
5.581134999999999735e+00	4.905242424242469387e-18
5.582124999999999559e+00	4.879636363636408182e-18
5.583115000000000272e+00	4.856393939393984154e-18
5.584105000000000096e+00	4.833151515151559356e-18
5.585094999999999921e+00	4.809909090909135328e-18
5.586084999999999745e+00	4.786666666666710530e-18
5.587075000000000458e+00	4.765717171717215169e-18
5.588065000000000282e+00	4.740171717171761369e-18
5.589055000000000106e+00	4.716929292929336571e-18
5.590044999999999931e+00	4.693696969697012878e-18
5.591034999999999755e+00	4.670454545454588851e-18
5.592024999999999579e+00	4.649444444444487626e-18
5.593015000000000292e+00	4.623959595959638149e-18
5.594005000000000116e+00	4.600717171717214121e-18
5.594994999999999941e+00	4.577474747474789323e-18
5.595984999999999765e+00	4.554242424242465631e-18
5.596975000000000477e+00	4.531000000000041603e-18
5.597965000000000302e+00	4.509929292929334514e-18
5.598955000000000126e+00	4.484505050505092442e-18
5.599944999999999951e+00	4.461272727272768750e-18
5.600934999999999775e+00	4.438080808080848710e-18
5.601924999999999599e+00	4.415151515151555879e-18
5.602915000000000312e+00	4.392212121212161943e-18
5.603905000000000136e+00	4.371383838383879081e-18
5.604894999999999960e+00	4.346505050505090557e-18
5.605884999999999785e+00	4.323909090909131135e-18
5.606875000000000497e+00	4.301303030303069837e-18
5.607865000000000322e+00	4.278878787878826901e-18
5.608855000000000146e+00	4.258545454545493599e-18
5.609844999999999970e+00	4.234101010101048771e-18
5.610834999999999795e+00	4.211717171717210259e-18
5.611824999999999619e+00	4.189333333333371747e-18
5.612815000000000332e+00	4.166949494949533235e-18
5.613805000000000156e+00	4.144565656565694723e-18
5.614794999999999980e+00	4.124161616161654450e-18
5.615784999999999805e+00	4.099797979798017698e-18
5.616775000000000517e+00	4.077424242424280292e-18
5.617765000000000342e+00	4.055040404040441780e-18
5.618755000000000166e+00	4.032666666666703603e-18
5.619744999999999990e+00	4.012585858585895634e-18
5.620734999999999815e+00	3.989303030303067183e-18
5.621724999999999639e+00	3.968777777777814412e-18
5.622715000000000352e+00	3.952626262626298835e-18
5.623705000000000176e+00	3.936474747474783258e-18
5.624695000000000000e+00	3.920323232323268452e-18
5.625684999999999825e+00	3.906050505050540828e-18
5.626674999999999649e+00	3.888010101010136963e-18
5.627665000000000362e+00	3.871868686868722492e-18
5.628655000000000186e+00	3.855717171717206915e-18
5.629645000000000010e+00	3.839565656565692108e-18
5.630634999999999835e+00	3.825252525252560061e-18
5.631624999999999659e+00	3.807262626262660955e-18
5.632614999999999483e+00	3.791111111111146148e-18
5.633605000000000196e+00	3.774969696969731677e-18
5.634595000000000020e+00	3.758828282828317206e-18
5.635584999999999845e+00	3.742737373737408264e-18
5.636574999999999669e+00	3.728545454545489486e-18
5.637565000000000381e+00	3.710858585858620471e-18
5.638555000000000206e+00	3.694959595959630227e-18
5.639545000000000030e+00	3.679060606060639983e-18
5.640534999999999854e+00	3.663171717171750845e-18
5.641524999999999679e+00	3.649030303030336825e-18
5.642514999999999503e+00	3.631373737373771127e-18
5.643505000000000216e+00	3.615545454545487853e-18
5.644495000000000040e+00	3.599858585858618519e-18
5.645484999999999864e+00	3.584161616161649620e-18
5.646474999999999689e+00	3.568474747474780286e-18
5.647465000000000401e+00	3.554484848484881312e-18
5.648455000000000226e+00	3.537080808080840947e-18
5.649445000000000050e+00	3.521383838383870507e-18
5.650434999999999874e+00	3.505686868686901608e-18
5.651424999999999699e+00	3.490000000000032274e-18
5.652414999999999523e+00	3.475979797979829983e-18
5.653405000000000236e+00	3.458606060606092550e-18
5.654395000000000060e+00	3.442929292929324707e-18
5.655384999999999884e+00	3.427262626262657969e-18
5.656374999999999709e+00	3.411595959595990847e-18
5.657365000000000421e+00	3.396010101010132185e-18
5.658355000000000246e+00	3.382050505050536143e-18
5.659345000000000070e+00	3.364838383838414862e-18
5.660334999999999894e+00	3.349262626262656921e-18
5.661324999999999719e+00	3.333676767676798644e-18
5.662314999999999543e+00	3.318090909090939597e-18
5.663305000000000256e+00	3.302515151515181656e-18
5.664295000000000080e+00	3.288515151515181577e-18
5.665284999999999904e+00	3.271363636363666544e-18
5.666274999999999729e+00	3.255797979798009709e-18
5.667265000000000441e+00	3.240232323232352874e-18
5.668255000000000265e+00	3.224666666666696424e-18
5.669245000000000090e+00	3.210636363636393027e-18
5.670234999999999914e+00	3.193525252525281647e-18
5.671224999999999739e+00	3.177949494949524477e-18
5.672214999999999563e+00	3.162383838383867256e-18
5.673205000000000275e+00	3.146818181818210806e-18
5.674195000000000100e+00	3.131252525252553971e-18
5.675184999999999924e+00	3.117181818181846536e-18
5.676174999999999748e+00	3.100111111111139579e-18
5.677165000000000461e+00	3.084545454545482744e-18
5.678155000000000285e+00	3.068979797979826294e-18
5.679145000000000110e+00	3.053414141414169458e-18
5.680134999999999934e+00	3.039303030303057986e-18
5.681124999999999758e+00	3.022272727272755067e-18
5.682114999999999583e+00	3.006707070707098232e-18
5.683105000000000295e+00	2.991141414141441782e-18
5.684095000000000120e+00	2.975656565656593022e-18
5.685084999999999944e+00	2.960303030303057482e-18
5.686074999999999768e+00	2.946363636363663266e-18
5.687065000000000481e+00	2.929585858585885295e-18
5.688055000000000305e+00	2.914353535353562254e-18
5.689045000000000130e+00	2.899222222222248729e-18
5.690034999999999954e+00	2.884191919191945877e-18
5.691024999999999778e+00	2.870585858585884685e-18
5.692014999999999603e+00	2.854212121212147478e-18
5.693005000000000315e+00	2.839222222222248278e-18
5.693995000000000140e+00	2.824232323232349464e-18
5.694984999999999964e+00	2.809242424242450264e-18
5.695974999999999788e+00	2.794252525252551064e-18
5.696965000000000501e+00	2.780606060606086220e-18
5.697955000000000325e+00	2.764272727272752665e-18
5.698945000000000149e+00	2.749282828282853466e-18
5.699934999999999974e+00	2.734292929292954266e-18
5.700924999999999798e+00	2.719303030303055452e-18
5.701914999999999623e+00	2.705616161616186569e-18
5.702905000000000335e+00	2.689323232323257052e-18
5.703895000000000159e+00	2.674969696969721738e-18
5.704884999999999984e+00	2.660858585858610265e-18
5.705874999999999808e+00	2.650040404040428456e-18
5.706865000000000521e+00	2.639222222222246261e-18
5.707855000000000345e+00	2.629666666666690730e-18
5.708845000000000169e+00	2.617575757575781536e-18
5.709834999999999994e+00	2.606757575757599726e-18
5.710824999999999818e+00	2.595939393939417916e-18
5.711814999999999642e+00	2.585121212121235722e-18
5.712805000000000355e+00	2.575545454545477980e-18
5.713795000000000179e+00	2.563484848484871717e-18
5.714785000000000004e+00	2.552676767676791013e-18
5.715774999999999828e+00	2.541858585858609204e-18
5.716764999999999652e+00	2.531040404040427394e-18
5.717755000000000365e+00	2.520232323232346305e-18
5.718745000000000189e+00	2.510656565656588563e-18
5.719735000000000014e+00	2.498797979798002490e-18
5.720724999999999838e+00	2.488151515151537937e-18
5.721714999999999662e+00	2.477505050505073000e-18
5.722704999999999487e+00	2.466858585858608447e-18
5.723695000000000199e+00	2.457393939393962098e-18
5.724685000000000024e+00	2.445565656565678957e-18
5.725674999999999848e+00	2.434919191919214405e-18
5.726664999999999672e+00	2.424272727272749467e-18
5.727655000000000385e+00	2.413717171717194096e-18
5.728645000000000209e+00	2.403202020202042378e-18
5.729635000000000034e+00	2.393848484848507037e-18
5.730624999999999858e+00	2.382181818181840047e-18
5.731614999999999682e+00	2.371666666666688328e-18
5.732604999999999507e+00	2.361151515151536610e-18
5.733595000000000219e+00	2.350646464646485998e-18
5.734585000000000043e+00	2.340131313131334664e-18
5.735574999999999868e+00	2.330737373737395285e-18
5.736564999999999692e+00	2.319101010101031228e-18
5.737555000000000405e+00	2.308595959595980615e-18
5.738545000000000229e+00	2.298101010101031494e-18
5.739535000000000053e+00	2.287616161616182707e-18
5.740524999999999878e+00	2.278212121212142223e-18
5.741514999999999702e+00	2.266656565656586626e-18
5.742504999999999526e+00	2.256222222222242983e-18
5.743495000000000239e+00	2.245787878787899341e-18
5.744485000000000063e+00	2.235353535353556083e-18
5.745474999999999888e+00	2.224909090909111720e-18
5.746464999999999712e+00	2.215535353535374167e-18
5.747455000000000425e+00	2.204030303030323329e-18
5.748445000000000249e+00	2.193606060606081177e-18
5.749435000000000073e+00	2.183181818181838255e-18
5.750424999999999898e+00	2.172757575757595718e-18
5.751414999999999722e+00	2.163373737373757060e-18
5.752404999999999546e+00	2.151898989899009539e-18
5.753395000000000259e+00	2.141474747474767002e-18
5.754385000000000083e+00	2.131050505050524850e-18
5.755374999999999908e+00	2.120626262626281928e-18
5.756364999999999732e+00	2.110202020202039777e-18
5.757355000000000445e+00	2.100787878787898186e-18
5.758345000000000269e+00	2.089353535353554703e-18
5.759335000000000093e+00	2.078929292929312166e-18
5.760324999999999918e+00	2.068505050505069629e-18
5.761314999999999742e+00	2.058080808080827092e-18
5.762304999999999566e+00	2.048636363636382570e-18
5.763295000000000279e+00	2.037222222222240913e-18
5.764285000000000103e+00	2.026797979797998376e-18
5.765274999999999928e+00	2.016383838383856945e-18
5.766264999999999752e+00	2.005959595959614408e-18
5.767255000000000464e+00	1.995606060606078841e-18
5.768245000000000289e+00	1.986282828282846817e-18
5.769235000000000113e+00	1.975030303030321312e-18
5.770224999999999937e+00	1.964747474747493100e-18
5.771214999999999762e+00	1.954545454545472194e-18
5.772204999999999586e+00	1.944474747474765277e-18
5.773195000000000299e+00	1.935363636363654163e-18
5.774185000000000123e+00	1.924383838383855817e-18
5.775174999999999947e+00	1.914343434343451832e-18
5.776164999999999772e+00	1.904303030303047847e-18
5.777155000000000484e+00	1.894262626262643863e-18
5.778145000000000309e+00	1.884222222222239493e-18
5.779135000000000133e+00	1.875080808080825447e-18
5.780124999999999957e+00	1.864141414141431139e-18
5.781114999999999782e+00	1.854101010101027154e-18
5.782104999999999606e+00	1.844060606060622784e-18
5.783095000000000319e+00	1.834020202020218799e-18
5.784085000000000143e+00	1.824858585858602927e-18
5.785074999999999967e+00	1.813939393939410830e-18
5.786064999999999792e+00	1.803898989899006460e-18
5.787055000000000504e+00	1.794070707070723386e-18
5.788045000000000329e+00	1.784484848484864923e-18
5.789035000000000153e+00	1.777010101010117535e-18
5.790024999999999977e+00	1.770616161616178063e-18
5.791014999999999802e+00	1.762515151515167895e-18
5.792004999999999626e+00	1.755272727272743243e-18
5.792995000000000339e+00	1.748020202020218256e-18
5.793985000000000163e+00	1.740777777777793989e-18
5.794974999999999987e+00	1.734363636363652498e-18
5.795964999999999812e+00	1.726282828282844156e-18
5.796955000000000524e+00	1.719040404040419890e-18
5.797945000000000348e+00	1.711797979797995430e-18
5.798935000000000173e+00	1.704555555555571356e-18
5.799924999999999997e+00	1.697313131313146896e-18
5.800914999999999822e+00	1.690888888888904492e-18
5.801904999999999646e+00	1.682898989899005332e-18
5.802894999999999470e+00	1.675747474747490054e-18
5.803885000000000183e+00	1.668616161616176988e-18
5.804875000000000007e+00	1.661484848484863729e-18
5.805864999999999831e+00	1.654353535353550470e-18
5.806854999999999656e+00	1.648010101010116141e-18
5.807845000000000368e+00	1.640090909090924144e-18
5.808835000000000193e+00	1.632949494949509972e-18
5.809825000000000017e+00	1.625818181818196905e-18
5.810814999999999841e+00	1.618696969696984559e-18
5.811804999999999666e+00	1.612424242424257393e-18
5.812794999999999490e+00	1.604606060606075491e-18
5.813785000000000203e+00	1.597565656565671220e-18
5.814775000000000027e+00	1.590525252525267143e-18
5.815764999999999851e+00	1.583484848484863065e-18
5.816754999999999676e+00	1.576444444444458987e-18
5.817745000000000388e+00	1.570161616161630523e-18
5.818735000000000213e+00	1.562363636363650640e-18
5.819725000000000037e+00	1.555323232323246755e-18
5.820714999999999861e+00	1.548292929292943590e-18
5.821704999999999686e+00	1.541262626262640618e-18
5.822694999999999510e+00	1.534969696969711048e-18
5.823685000000000223e+00	1.527202020202034097e-18
5.824675000000000047e+00	1.520181818181832231e-18
5.825664999999999871e+00	1.513171717171731085e-18
5.826654999999999696e+00	1.506181818181831958e-18
5.827645000000000408e+00	1.499191919191933024e-18
5.828635000000000232e+00	1.492919191919205666e-18
5.829625000000000057e+00	1.485202020202033858e-18
5.830614999999999881e+00	1.478212121212134924e-18
5.831604999999999706e+00	1.471232323232336903e-18
5.832594999999999530e+00	1.464252525252538882e-18
5.833585000000000242e+00	1.457969696969710418e-18
5.834575000000000067e+00	1.450282828282841542e-18
5.835564999999999891e+00	1.443292929292942608e-18
5.836554999999999715e+00	1.436313131313144587e-18
5.837545000000000428e+00	1.429333333333346374e-18
5.838535000000000252e+00	1.422343434343447440e-18
5.839525000000000077e+00	1.416040404040416957e-18
5.840514999999999901e+00	1.408373737373750292e-18
5.841504999999999725e+00	1.401393939393952271e-18
5.842494999999999550e+00	1.394414141414154250e-18
5.843485000000000262e+00	1.387434343434356230e-18
5.844475000000000087e+00	1.381111111111123920e-18
5.845464999999999911e+00	1.373464646464659082e-18
5.846454999999999735e+00	1.366474747474759956e-18
5.847445000000000448e+00	1.359494949494961935e-18
5.848435000000000272e+00	1.352515151515163914e-18
5.849425000000000097e+00	1.345545454545466806e-18
5.850414999999999921e+00	1.339262626262638727e-18
5.851404999999999745e+00	1.331727272727285089e-18
5.852394999999999570e+00	1.324838383838396057e-18
5.853385000000000282e+00	1.317939393939405920e-18
5.854375000000000107e+00	1.311131313131325156e-18
5.855364999999999931e+00	1.305040404040416161e-18
5.856354999999999755e+00	1.297686868686880693e-18
5.857345000000000468e+00	1.290959595959607813e-18
5.858335000000000292e+00	1.284232323232335125e-18
5.859325000000000117e+00	1.277505050505062244e-18
5.860314999999999941e+00	1.270777777777789364e-18
5.861304999999999765e+00	1.264666666666678157e-18
5.862294999999999590e+00	1.257323232323243795e-18
5.863285000000000302e+00	1.250606060606072020e-18
5.864275000000000126e+00	1.243878787878799332e-18
5.865264999999999951e+00	1.237151515151526452e-18
5.866254999999999775e+00	1.230424242424253764e-18
5.867245000000000488e+00	1.224292929292940538e-18
5.868235000000000312e+00	1.216969696969708195e-18
5.869225000000000136e+00	1.210242424242435315e-18
5.870214999999999961e+00	1.203525252525263732e-18
5.871204999999999785e+00	1.197090909090920030e-18
5.872194999999999609e+00	1.192363636363647216e-18
5.873185000000000322e+00	1.186939393939404845e-18
5.874175000000000146e+00	1.182080808080819004e-18
5.875164999999999971e+00	1.177232323232334076e-18
5.876154999999999795e+00	1.172373737373748043e-18
5.877145000000000508e+00	1.167515151515162394e-18
5.878135000000000332e+00	1.163222222222232891e-18
5.879125000000000156e+00	1.157808080808091433e-18
5.880114999999999981e+00	1.152959595959606506e-18
5.881104999999999805e+00	1.148111111111121770e-18
5.882094999999999629e+00	1.143252525252535737e-18
5.883085000000000342e+00	1.138949494949505513e-18
5.884075000000000166e+00	1.133595959595970112e-18
5.885064999999999991e+00	1.128797979797990135e-18
5.886054999999999815e+00	1.123989898989909438e-18
5.887045000000000528e+00	1.119212121212131480e-18
5.888035000000000352e+00	1.114434343434353715e-18
5.889025000000000176e+00	1.110191919191929548e-18
5.890015000000000001e+00	1.104878787878797992e-18
5.891004999999999825e+00	1.100101010101020227e-18
5.891994999999999649e+00	1.095333333333343375e-18
5.892984999999999474e+00	1.090555555555565609e-18
5.893975000000000186e+00	1.086303030303040336e-18
5.894965000000000011e+00	1.081020202020211905e-18
5.895954999999999835e+00	1.076303030303040197e-18
5.896944999999999659e+00	1.071585858585868489e-18
5.897935000000000372e+00	1.066878787878797693e-18
5.898925000000000196e+00	1.062161616161625985e-18
5.899915000000000020e+00	1.057949494949504557e-18
5.900904999999999845e+00	1.052727272727282376e-18
5.901894999999999669e+00	1.048010101010110667e-18
5.902884999999999494e+00	1.043292929292938959e-18
5.903875000000000206e+00	1.038585858585868163e-18
5.904865000000000030e+00	1.034363636363645822e-18
5.905854999999999855e+00	1.029161616161625660e-18
5.906844999999999679e+00	1.024454545454554865e-18
5.907835000000000392e+00	1.019747474747484069e-18
5.908825000000000216e+00	1.015040404040413274e-18
5.909815000000000040e+00	1.010343434343443585e-18
5.910804999999999865e+00	1.006138383838393085e-18
5.911794999999999689e+00	1.000970707070716220e-18
5.912784999999999513e+00	9.962888888888981887e-19
5.913775000000000226e+00	9.916070707070797727e-19
5.914765000000000050e+00	9.869242424242515542e-19
5.915754999999999875e+00	9.827181818181908669e-19
5.916744999999999699e+00	9.775666666666756552e-19
5.917735000000000412e+00	9.728888888888977971e-19
5.918725000000000236e+00	9.682111111111201315e-19
5.919715000000000060e+00	9.635343434343522683e-19
5.920704999999999885e+00	9.588565656565744102e-19
5.921694999999999709e+00	9.546373737373826320e-19
5.922684999999999533e+00	9.494989898989985112e-19
5.923675000000000246e+00	9.448212121212206530e-19
5.924665000000000070e+00	9.401444444444531750e-19
5.925654999999999895e+00	9.354666666666753169e-19
5.926644999999999719e+00	9.312363636363722453e-19
5.927635000000000431e+00	9.261101010101094129e-19
5.928625000000000256e+00	9.214323232323317473e-19
5.929615000000000080e+00	9.167575757575840668e-19
5.930604999999999905e+00	9.120818181818265839e-19
5.931594999999999729e+00	9.074070707070789034e-19
5.932584999999999553e+00	9.031656565656649236e-19
5.933575000000000266e+00	8.980959595959679753e-19
5.934565000000000090e+00	8.934808080808163566e-19
5.935554999999999914e+00	8.888656565656647378e-19
5.936544999999999739e+00	8.842565656565736670e-19
5.937535000000000451e+00	8.797181818181899512e-19
5.938525000000000276e+00	8.756333333333413775e-19
5.939515000000000100e+00	8.707060606060687492e-19
5.940504999999999924e+00	8.662010101010180470e-19
5.941494999999999749e+00	8.616959595959675373e-19
5.942484999999999573e+00	8.571909090909169313e-19
5.943475000000000286e+00	8.530949494949573531e-19
5.944465000000000110e+00	8.481787878787957293e-19
5.945454999999999934e+00	8.436737373737451234e-19
5.946444999999999759e+00	8.391686868686945174e-19
5.947435000000000471e+00	8.346636363636441040e-19
5.948425000000000296e+00	8.301585858585934980e-19
5.949415000000000120e+00	8.260505050505126314e-19
5.950404999999999944e+00	8.211484848484923824e-19
5.951394999999999769e+00	8.166444444444519640e-19
5.952384999999999593e+00	8.121404040404114494e-19
5.953375000000000306e+00	8.076363636363711273e-19
5.954365000000000130e+00	8.036060606060679661e-19
5.955354999999999954e+00	7.994303030303103072e-19
5.956344999999999779e+00	7.961797979798053462e-19
5.957335000000000491e+00	7.929292929293002890e-19
5.958325000000000315e+00	7.896787878787951354e-19
5.959315000000000140e+00	7.864282828282900782e-19
5.960304999999999964e+00	7.835555555555628327e-19
5.961294999999999789e+00	7.799282828282899587e-19
5.962284999999999613e+00	7.766787878787949928e-19
5.963275000000000325e+00	7.734292929293000268e-19
5.964265000000000150e+00	7.701797979798050609e-19
5.965254999999999974e+00	7.672989898989969885e-19
5.966244999999999798e+00	7.636969696969766864e-19
5.967235000000000511e+00	7.604818181818252104e-19
5.968225000000000335e+00	7.572666666666736381e-19
5.969215000000000160e+00	7.540515151515221621e-19
5.970204999999999984e+00	7.508363636363705899e-19
5.971194999999999808e+00	7.479949494949563677e-19
5.972184999999999633e+00	7.444353535353603824e-19
5.973175000000000345e+00	7.412353535353603724e-19
5.974165000000000170e+00	7.380363636363704538e-19
5.975154999999999994e+00	7.348373737373804389e-19
5.976144999999999818e+00	7.319898989899057652e-19
5.977135000000000531e+00	7.284383838383906066e-19
5.978125000000000355e+00	7.252393939394005917e-19
5.979115000000000180e+00	7.220636363636430623e-19
5.980105000000000004e+00	7.189050505050570852e-19
5.981094999999999828e+00	7.157464646464712045e-19
5.982084999999999653e+00	7.129313131313197418e-19
5.983074999999999477e+00	7.094282828282893516e-19
5.984065000000000190e+00	7.062696969697034708e-19
5.985055000000000014e+00	7.031121212121276814e-19
5.986044999999999838e+00	6.999535353535418006e-19
5.987034999999999663e+00	6.971303030303094148e-19
5.988025000000000375e+00	6.936353535353599478e-19
5.989015000000000200e+00	6.904818181818246199e-19
5.990005000000000024e+00	6.873292929292992870e-19
5.990994999999999848e+00	6.841777777777840455e-19
5.991984999999999673e+00	6.810252525252587126e-19
5.992974999999999497e+00	6.781989898989961491e-19
5.993965000000000209e+00	6.747202020202082395e-19
5.994955000000000034e+00	6.715767676767739211e-19
5.995944999999999858e+00	6.684404040404101456e-19
5.996934999999999683e+00	6.653040404040465627e-19
5.997925000000000395e+00	6.621676767676828835e-19
5.998915000000000219e+00	6.593484848484908629e-19
5.999905000000000044e+00	6.558969696969758040e-19
6.000894999999999868e+00	6.527636363636423987e-19
6.001884999999999692e+00	6.496303030303089935e-19
6.002874999999999517e+00	6.464969696969755882e-19
6.003865000000000229e+00	6.436737373737432987e-19
6.004855000000000054e+00	6.402292929292987827e-19
6.005844999999999878e+00	6.370959595959654737e-19
6.006834999999999702e+00	6.339636363636421598e-19
6.007825000000000415e+00	6.308303030303088508e-19
6.008815000000000239e+00	6.276969696969754456e-19
6.009805000000000064e+00	6.248636363636421466e-19
6.010794999999999888e+00	6.214292929292986401e-19
6.011784999999999712e+00	6.182979797979855137e-19
6.012774999999999537e+00	6.151656565656621998e-19
6.013765000000000249e+00	6.120343434343490735e-19
6.014755000000000074e+00	6.091949494949551303e-19
6.015744999999999898e+00	6.057696969697025419e-19
6.016734999999999722e+00	6.026676767676823527e-19
6.017725000000000435e+00	5.995767676767731679e-19
6.018715000000000259e+00	5.964858585858640794e-19
6.019705000000000084e+00	5.934181818181872838e-19
6.020694999999999908e+00	5.906575757575812337e-19
6.021684999999999732e+00	5.873555555555610378e-19
6.022674999999999557e+00	5.843383838383891933e-19
6.023665000000000269e+00	5.813212121212174450e-19
6.024655000000000094e+00	5.783040404040457930e-19
6.025644999999999918e+00	5.755636363636416655e-19
6.026634999999999742e+00	5.722686868686922051e-19
6.027625000000000455e+00	5.692515151515203606e-19
6.028615000000000279e+00	5.662343434343486123e-19
6.029605000000000103e+00	5.632171717171769603e-19
6.030594999999999928e+00	5.602000000000051158e-19
6.031584999999999752e+00	5.574505050505101664e-19
6.032574999999999577e+00	5.541646464646515279e-19
6.033565000000000289e+00	5.511474747474798759e-19
6.034555000000000113e+00	5.481303030303081276e-19
6.035544999999999938e+00	5.451131313131362831e-19
6.036534999999999762e+00	5.423565656565706945e-19
6.037525000000000475e+00	5.390777777777826952e-19
6.038515000000000299e+00	5.363303030303079285e-19
6.039505000000000123e+00	5.341525252525301533e-19
6.040494999999999948e+00	5.319757575757624695e-19
6.041484999999999772e+00	5.297979797979846943e-19
6.042474999999999596e+00	5.278747474747523383e-19
6.043465000000000309e+00	5.254434343434392352e-19
6.044455000000000133e+00	5.232666666666714551e-19
6.045444999999999958e+00	5.210898989899037712e-19
6.046434999999999782e+00	5.189141414141461787e-19
6.047425000000000495e+00	5.169858585858633661e-19
6.048415000000000319e+00	5.145626262626309936e-19
6.049405000000000143e+00	5.124090909090956026e-19
6.050394999999999968e+00	5.102555555555603079e-19
6.051384999999999792e+00	5.081020202020248206e-19
6.052374999999999616e+00	5.059474747474794346e-19
6.053365000000000329e+00	5.040363636363682708e-19
6.054355000000000153e+00	5.016404040404086527e-19
6.055344999999999978e+00	4.994969696969742712e-19
6.056334999999999802e+00	4.973545454545499810e-19
6.057325000000000514e+00	4.952111111111156957e-19
6.058315000000000339e+00	4.933050505050549885e-19
6.059305000000000163e+00	4.909242424242469327e-19
6.060294999999999987e+00	4.887818181818227388e-19
6.061284999999999812e+00	4.866383838383883573e-19
6.062274999999999636e+00	4.844959595959639708e-19
6.063265000000000349e+00	4.823747474747518871e-19
6.064255000000000173e+00	4.804898989899034827e-19
6.065244999999999997e+00	4.781424242424287292e-19
6.066234999999999822e+00	4.760272727272771935e-19
6.067224999999999646e+00	4.739111111111154701e-19
6.068215000000000359e+00	4.717959595959639343e-19
6.069205000000000183e+00	4.696797979798023073e-19
6.070195000000000007e+00	4.677888888888931623e-19
6.071184999999999832e+00	4.654474747474790531e-19
6.072174999999999656e+00	4.633343434343477000e-19
6.073164999999999480e+00	4.612222222222264382e-19
6.074155000000000193e+00	4.591111111111153640e-19
6.075145000000000017e+00	4.572191919191961277e-19
6.076134999999999842e+00	4.548868686868729366e-19
6.077124999999999666e+00	4.527757575757617661e-19
6.078115000000000379e+00	4.506646464646505957e-19
6.079105000000000203e+00	4.485535353535394252e-19
6.080095000000000027e+00	4.464525252525293604e-19
6.081084999999999852e+00	4.445656565656605808e-19
6.082074999999999676e+00	4.422505050505091347e-19
6.083064999999999500e+00	4.401505050505090649e-19
6.084055000000000213e+00	4.380515151515191828e-19
6.085045000000000037e+00	4.359535353535393921e-19
6.086034999999999862e+00	4.340636363636403384e-19
6.087024999999999686e+00	4.317555555555595316e-19
6.088015000000000398e+00	4.296575757575797408e-19
6.089005000000000223e+00	4.275585858585898105e-19
6.089995000000000047e+00	4.254606060606099716e-19
6.090984999999999872e+00	4.233626262626301327e-19
6.091974999999999696e+00	4.214666666666705311e-19
6.092964999999999520e+00	4.191646464646503203e-19
6.093955000000000233e+00	4.170676767676806208e-19
6.094945000000000057e+00	4.149696969697007819e-19
6.095934999999999881e+00	4.128727272727310343e-19
6.096924999999999706e+00	4.109727272727310675e-19
6.097915000000000418e+00	4.086767676767714527e-19
6.098905000000000243e+00	4.065797979798017051e-19
6.099895000000000067e+00	4.045010101010137938e-19
6.100884999999999891e+00	4.024303030303067093e-19
6.101874999999999716e+00	4.003676767676804516e-19
6.102864999999999540e+00	3.985090909090945659e-19
6.103855000000000253e+00	3.962727272727309647e-19
6.104845000000000077e+00	3.942515151515187880e-19
6.105834999999999901e+00	3.922303030303066596e-19
6.106824999999999726e+00	3.902090909090944829e-19
6.107815000000000438e+00	3.883747474747510295e-19
6.108805000000000263e+00	3.861666666666702259e-19
6.109795000000000087e+00	3.841454545454580493e-19
6.110784999999999911e+00	3.821242424242459208e-19
6.111774999999999736e+00	3.801030303030338405e-19
6.112764999999999560e+00	3.780818181818216638e-19
6.113755000000000273e+00	3.762414141414176144e-19
6.114745000000000097e+00	3.740393939393973587e-19
6.115734999999999921e+00	3.720181818181852302e-19
6.116724999999999746e+00	3.699969696969731017e-19
6.117715000000000458e+00	3.679757575757609251e-19
6.118705000000000283e+00	3.661313131313165103e-19
6.119695000000000107e+00	3.639333333333367162e-19
6.120684999999999931e+00	3.619121212121245396e-19
6.121674999999999756e+00	3.599141414141447521e-19
6.122664999999999580e+00	3.584141414141447023e-19
6.123655000000000292e+00	3.569555555555588299e-19
6.124645000000000117e+00	3.556686868686901664e-19
6.125634999999999941e+00	3.540383838383870849e-19
6.126624999999999766e+00	3.525808080808113519e-19
6.127615000000000478e+00	3.511232323232355707e-19
6.128605000000000302e+00	3.496646464646496983e-19
6.129595000000000127e+00	3.483737373737405733e-19
6.130584999999999951e+00	3.467484848484880446e-19
6.131574999999999775e+00	3.453010101010132729e-19
6.132564999999999600e+00	3.438585858585890060e-19
6.133555000000000312e+00	3.424151515151546958e-19
6.134545000000000137e+00	3.409727272727304289e-19
6.135534999999999961e+00	3.396929292929324046e-19
6.136524999999999785e+00	3.380868686868718036e-19
6.137515000000000498e+00	3.366444444444475367e-19
6.138505000000000322e+00	3.352030303030334092e-19
6.139495000000000147e+00	3.337676767676798296e-19
