# Energy	Flux
# keV	photon/(s*keV*arcmin**2)
4.644499999999999851e+00	3.254729190674585755e-04
4.645500000000000185e+00	3.254651183405726810e-04
4.646499999999999631e+00	3.254576721921815532e-04
4.647499999999999964e+00	3.254498714652956587e-04
4.648500000000000298e+00	3.254420707384097101e-04
4.649499999999999744e+00	3.254346245900186906e-04
4.650500000000000078e+00	3.254268238631327420e-04
4.651500000000000412e+00	3.254190231362468475e-04
4.652499999999999858e+00	3.254115769878557197e-04
4.653500000000000192e+00	3.254037762609698252e-04
4.654499999999999638e+00	3.253963301125786974e-04
4.655499999999999972e+00	3.253885293856927487e-04
4.656500000000000306e+00	3.253810832373016750e-04
4.657499999999999751e+00	3.253732825104157264e-04
4.658500000000000085e+00	3.253658363620247069e-04
4.659500000000000419e+00	3.253580356351387583e-04
4.660499999999999865e+00	3.253505894867476846e-04
4.661500000000000199e+00	3.253431433383565568e-04
4.662499999999999645e+00	3.253353426114706623e-04
4.663499999999999979e+00	3.253278964630795344e-04
4.664500000000000313e+00	3.253204503146884066e-04
4.665499999999999758e+00	3.253130041662973871e-04
4.666500000000000092e+00	3.253055580179062592e-04
4.667500000000000426e+00	3.252977572910203106e-04
4.668499999999999872e+00	3.252903111426292369e-04
4.669500000000000206e+00	3.252828649942381091e-04
4.670499999999999652e+00	3.252754188458470354e-04
4.671499999999999986e+00	3.252679726974559075e-04
4.672500000000000320e+00	3.252605265490648339e-04
4.673499999999999766e+00	3.252530804006737602e-04
4.674500000000000099e+00	3.252456342522826323e-04
4.675500000000000433e+00	3.252381881038915045e-04
4.676499999999999879e+00	3.252307419555004308e-04
4.677500000000000213e+00	3.252232958071093029e-04
4.678499999999999659e+00	3.252162042372130500e-04
4.679499999999999993e+00	3.252087580888219764e-04
4.680500000000000327e+00	3.252013119404308485e-04
4.681499999999999773e+00	3.251938657920397206e-04
4.682500000000000107e+00	3.251864196436486470e-04
4.683500000000000441e+00	3.251793280737523941e-04
4.684499999999999886e+00	3.251718819253612662e-04
4.685500000000000220e+00	3.251644357769701383e-04
4.686499999999999666e+00	3.251573442070738854e-04
4.687500000000000000e+00	3.251498980586827576e-04
4.688500000000000334e+00	3.251428064887865047e-04
4.689499999999999780e+00	3.251353603403953768e-04
4.690500000000000114e+00	3.251282687704991239e-04
4.691499999999999559e+00	3.251208226221079961e-04
4.692499999999999893e+00	3.251137310522116890e-04
4.693500000000000227e+00	3.251062849038206153e-04
4.694499999999999673e+00	3.250991933339243624e-04
4.695500000000000007e+00	3.250921017640280553e-04
4.696500000000000341e+00	3.250846556156369274e-04
4.697499999999999787e+00	3.250775640457406203e-04
4.698500000000000121e+00	3.250704724758443675e-04
4.699499999999999567e+00	3.250630263274532938e-04
4.700499999999999901e+00	3.250559347575569867e-04
4.701500000000000234e+00	3.250488431876606796e-04
4.702499999999999680e+00	3.250417516177644267e-04
4.703500000000000014e+00	3.250346600478681196e-04
4.704500000000000348e+00	3.250272138994770459e-04
4.705499999999999794e+00	3.250201223295807389e-04
4.706500000000000128e+00	3.250130307596844318e-04
4.707499999999999574e+00	3.250059391897881789e-04
4.708499999999999908e+00	3.249988476198918718e-04
4.709500000000000242e+00	3.249917560499955647e-04
4.710499999999999687e+00	3.249846644800993118e-04
4.711500000000000021e+00	3.249775729102030589e-04
4.712500000000000355e+00	3.249708359188015726e-04
4.713499999999999801e+00	3.249637443489052655e-04
4.714500000000000135e+00	3.249566527790090126e-04
4.715499999999999581e+00	3.249495612091127055e-04
4.716499999999999915e+00	3.249424696392163984e-04
4.717500000000000249e+00	3.249357326478149121e-04
4.718499999999999694e+00	3.249286410779186592e-04
4.719500000000000028e+00	3.249215495080223521e-04
4.720500000000000362e+00	3.249144579381260450e-04
4.721499999999999808e+00	3.249077209467246129e-04
4.722500000000000142e+00	3.249006293768283600e-04
4.723499999999999588e+00	3.248938923854268737e-04
4.724499999999999922e+00	3.248868008155305666e-04
4.725500000000000256e+00	3.248800638241291345e-04
4.726499999999999702e+00	3.248729722542328274e-04
4.727500000000000036e+00	3.248658806843365203e-04
4.728500000000000369e+00	3.248591436929350340e-04
4.729499999999999815e+00	3.248524067015336018e-04
4.730500000000000149e+00	3.248453151316372947e-04
4.731499999999999595e+00	3.248385781402358084e-04
4.732499999999999929e+00	3.248318411488343763e-04
4.733500000000000263e+00	3.248247495789380692e-04
4.734499999999999709e+00	3.248180125875365829e-04
4.735500000000000043e+00	3.248112755961351508e-04
4.736500000000000377e+00	3.248041840262388437e-04
4.737499999999999822e+00	3.247974470348373574e-04
4.738500000000000156e+00	3.247907100434359253e-04
4.739499999999999602e+00	3.247839730520344389e-04
4.740499999999999936e+00	3.247772360606329526e-04
4.741500000000000270e+00	3.247704990692315205e-04
4.742499999999999716e+00	3.247637620778300342e-04
4.743500000000000050e+00	3.247570250864284937e-04
4.744500000000000384e+00	3.247499335165322408e-04
4.745499999999999829e+00	3.247435511036255752e-04
4.746500000000000163e+00	3.247368141122240889e-04
4.747499999999999609e+00	3.247300771208226568e-04
4.748499999999999943e+00	3.247233401294211705e-04
4.749500000000000277e+00	3.247166031380196841e-04
4.750499999999999723e+00	3.247098661466182520e-04
4.751500000000000057e+00	3.247031291552167657e-04
4.752500000000000391e+00	3.246963921638152794e-04
4.753499999999999837e+00	3.246900097509086681e-04
4.754500000000000171e+00	3.246832727595071817e-04
4.755499999999999616e+00	3.246765357681056954e-04
4.756499999999999950e+00	3.246697987767042091e-04
4.757500000000000284e+00	3.246634163637975436e-04
4.758499999999999730e+00	3.246566793723960572e-04
4.759500000000000064e+00	3.246499423809946251e-04
4.760500000000000398e+00	3.246435599680879596e-04
4.761499999999999844e+00	3.246368229766865275e-04
4.762500000000000178e+00	3.246304405637798077e-04
4.763499999999999623e+00	3.246237035723783214e-04
4.764499999999999957e+00	3.246173211594717101e-04
4.765500000000000291e+00	3.246105841680702237e-04
4.766499999999999737e+00	3.246042017551636124e-04
4.767500000000000071e+00	3.245974647637621261e-04
4.768500000000000405e+00	3.245910823508554063e-04
4.769499999999999851e+00	3.245846999379487950e-04
4.770500000000000185e+00	3.245779629465473087e-04
4.771499999999999631e+00	3.245715805336406431e-04
4.772499999999999964e+00	3.245651981207340318e-04
4.773500000000000298e+00	3.245588157078273120e-04
4.774499999999999744e+00	3.245520787164258799e-04
4.775500000000000078e+00	3.245456963035192144e-04
4.776500000000000412e+00	3.245393138906125488e-04
4.777499999999999858e+00	3.245329314777058833e-04
4.778500000000000192e+00	3.245265490647992177e-04
4.779499999999999638e+00	3.245201666518926064e-04
4.780499999999999972e+00	3.245137842389859409e-04
4.781500000000000306e+00	3.245074018260792753e-04
4.782499999999999751e+00	3.245010194131726098e-04
4.783500000000000085e+00	3.244942824217711234e-04
4.784500000000000419e+00	3.244882545873593329e-04
4.785499999999999865e+00	3.244818721744526131e-04
4.786500000000000199e+00	3.244754897615460018e-04
4.787499999999999645e+00	3.244691073486393362e-04
4.788499999999999979e+00	3.244627249357326707e-04
4.789500000000000313e+00	3.244563425228260052e-04
4.790499999999999758e+00	3.244499601099193396e-04
4.791500000000000092e+00	3.244439322755074948e-04
4.792500000000000426e+00	3.244375498626008293e-04
4.793499999999999872e+00	3.244311674496942180e-04
4.794500000000000206e+00	3.244247850367875524e-04
4.795499999999999652e+00	3.244187572023757076e-04
4.796499999999999986e+00	3.244123747894690421e-04
4.797500000000000320e+00	3.244059923765624308e-04
4.798499999999999766e+00	3.243999645421505318e-04
4.799500000000000099e+00	3.243935821292439205e-04
4.800500000000000433e+00	3.243875542948320215e-04
4.801499999999999879e+00	3.243811718819253559e-04
4.802500000000000213e+00	3.243751440475135654e-04
4.803499999999999659e+00	3.243687616346068456e-04
4.804499999999999993e+00	3.243627338001950551e-04
4.805500000000000327e+00	3.243563513872883895e-04
4.806499999999999773e+00	3.243503235528765447e-04
4.807500000000000107e+00	3.243442957184647000e-04
4.808500000000000441e+00	3.243379133055580344e-04
4.809499999999999886e+00	3.243318854711461897e-04
4.810500000000000220e+00	3.243258576367343449e-04
4.811499999999999666e+00	3.243194752238276793e-04
4.812500000000000000e+00	3.243134473894158888e-04
4.813500000000000334e+00	3.243074195550039898e-04
4.814499999999999780e+00	3.243013917205921992e-04
4.815500000000000114e+00	3.242953638861803003e-04
4.816499999999999559e+00	3.242893360517685097e-04
4.817499999999999893e+00	3.242829536388618442e-04
4.818500000000000227e+00	3.242769258044499994e-04
4.819499999999999673e+00	3.242708979700381546e-04
4.820500000000000007e+00	3.242648701356263099e-04
4.821500000000000341e+00	3.242588423012144651e-04
4.822499999999999787e+00	3.242528144668026203e-04
4.823500000000000121e+00	3.242467866323907755e-04
4.824499999999999567e+00	3.242407587979789308e-04
4.825499999999999901e+00	3.242347309635670860e-04
4.826500000000000234e+00	3.242290577076500620e-04
4.827499999999999680e+00	3.242230298732382172e-04
4.828500000000000014e+00	3.242170020388263725e-04
4.829500000000000348e+00	3.242109742044145277e-04
4.830499999999999794e+00	3.242049463700026829e-04
4.831500000000000128e+00	3.241992731140856589e-04
4.832499999999999574e+00	3.241932452796738142e-04
4.833499999999999908e+00	3.241872174452619694e-04
4.834500000000000242e+00	3.241811896108501246e-04
4.835499999999999687e+00	3.241755163549331006e-04
4.836500000000000021e+00	3.241694885205212559e-04
4.837500000000000355e+00	3.241634606861094111e-04
4.838499999999999801e+00	3.241577874301923871e-04
4.839500000000000135e+00	3.241517595957805423e-04
4.840499999999999581e+00	3.241460863398635183e-04
4.841499999999999915e+00	3.241400585054516736e-04
4.842500000000000249e+00	3.241343852495346496e-04
4.843499999999999694e+00	3.241283574151228048e-04
4.844500000000000028e+00	3.241226841592057808e-04
4.845500000000000362e+00	3.241166563247939360e-04
4.846499999999999808e+00	3.241109830688769121e-04
4.847500000000000142e+00	3.241053098129598339e-04
4.848499999999999588e+00	3.240992819785480433e-04
4.849499999999999922e+00	3.240936087226309651e-04
4.850500000000000256e+00	3.240879354667139411e-04
4.851499999999999702e+00	3.240822622107969713e-04
4.852500000000000036e+00	3.240762343763850723e-04
4.853500000000000369e+00	3.240705611204681025e-04
4.854499999999999815e+00	3.240648878645510243e-04
4.855500000000000149e+00	3.240592146086340004e-04
4.856499999999999595e+00	3.240535413527170306e-04
4.857499999999999929e+00	3.240478680967999524e-04
4.858500000000000263e+00	3.240418402623881076e-04
4.859499999999999709e+00	3.240361670064710836e-04
4.860500000000000043e+00	3.240304937505540596e-04
4.861500000000000377e+00	3.240248204946369814e-04
4.862499999999999822e+00	3.240191472387200116e-04
4.863500000000000156e+00	3.240134739828029876e-04
4.864499999999999602e+00	3.240078007268859094e-04
4.865499999999999936e+00	3.240024820494637062e-04
4.866500000000000270e+00	3.239968087935467364e-04
4.867499999999999716e+00	3.239911355376296582e-04
4.868500000000000050e+00	3.239854622817126342e-04
4.869500000000000384e+00	3.239797890257956102e-04
4.870499999999999829e+00	3.239741157698785862e-04
4.871500000000000163e+00	3.239687970924563830e-04
4.872499999999999609e+00	3.239631238365393048e-04
4.873499999999999943e+00	3.239574505806223350e-04
4.874500000000000277e+00	3.239517773247052568e-04
4.875499999999999723e+00	3.239464586472830536e-04
4.876500000000000057e+00	3.239407853913660296e-04
4.877500000000000391e+00	3.239351121354490056e-04
4.878499999999999837e+00	3.239297934580268024e-04
4.879500000000000171e+00	3.239241202021097784e-04
4.880499999999999616e+00	3.239188015246875210e-04
4.881499999999999950e+00	3.239131282687705512e-04
4.882500000000000284e+00	3.239078095913483480e-04
4.883499999999999730e+00	3.239021363354312698e-04
4.884500000000000064e+00	3.238968176580090666e-04
4.885500000000000398e+00	3.238911444020919884e-04
4.886499999999999844e+00	3.238858257246698394e-04
4.887500000000000178e+00	3.238805070472476361e-04
4.888499999999999623e+00	3.238748337913305579e-04
4.889499999999999957e+00	3.238695151139083547e-04
4.890500000000000291e+00	3.238641964364861515e-04
4.891499999999999737e+00	3.238585231805691275e-04
4.892500000000000071e+00	3.238532045031469243e-04
4.893500000000000405e+00	3.238478858257247211e-04
4.894499999999999851e+00	3.238425671483024636e-04
4.895500000000000185e+00	3.238368938923854396e-04
4.896499999999999631e+00	3.238315752149632364e-04
4.897499999999999964e+00	3.238262565375409790e-04
4.898500000000000298e+00	3.238209378601188300e-04
4.899499999999999744e+00	3.238156191826966268e-04
4.900500000000000078e+00	3.238103005052743693e-04
4.901500000000000412e+00	3.238049818278521661e-04
4.902499999999999858e+00	3.237996631504299629e-04
4.903500000000000192e+00	3.237943444730077597e-04
4.904499999999999638e+00	3.237890257955855023e-04
4.905499999999999972e+00	3.237837071181632990e-04
4.906500000000000306e+00	3.237783884407410958e-04
4.907499999999999751e+00	3.237730697633188384e-04
4.908500000000000085e+00	3.237677510858966894e-04
4.909500000000000419e+00	3.237624324084744862e-04
4.910499999999999865e+00	3.237571137310522288e-04
4.911500000000000199e+00	3.237521496321248463e-04
4.912499999999999645e+00	3.237468309547026431e-04
4.913499999999999979e+00	3.237415122772803857e-04
4.914500000000000313e+00	3.237361935998581824e-04
4.915499999999999758e+00	3.237312295009308000e-04
4.916500000000000092e+00	3.237259108235085968e-04
4.917500000000000426e+00	3.237205921460863394e-04
4.918499999999999872e+00	3.237156280471589569e-04
4.919500000000000206e+00	3.237103093697367537e-04
4.920499999999999652e+00	3.237049906923145505e-04
4.921499999999999986e+00	3.237000265933871138e-04
4.922500000000000320e+00	3.236947079159649106e-04
4.923499999999999766e+00	3.236897438170375282e-04
4.924500000000000099e+00	3.236844251396152707e-04
4.925500000000000433e+00	3.236794610406878883e-04
4.926499999999999879e+00	3.236741423632656851e-04
4.927500000000000213e+00	3.236691782643383026e-04
4.928499999999999659e+00	3.236638595869160452e-04
4.929499999999999993e+00	3.236588954879886628e-04
4.930500000000000327e+00	3.236539313890612803e-04
4.931499999999999773e+00	3.236486127116390771e-04
4.932500000000000107e+00	3.236436486127116405e-04
4.933500000000000441e+00	3.236386845137842580e-04
4.934499999999999886e+00	3.236333658363620548e-04
4.935500000000000220e+00	3.236284017374346724e-04
4.936499999999999666e+00	3.236234376385072357e-04
4.937500000000000000e+00	3.236184735395798533e-04
4.938500000000000334e+00	3.236131548621576500e-04
4.939499999999999780e+00	3.236081907632302676e-04
4.940500000000000114e+00	3.236032266643028310e-04
4.941499999999999559e+00	3.235982625653754485e-04
4.942499999999999893e+00	3.235932984664480661e-04
4.943500000000000227e+00	3.235883343675206294e-04
4.944499999999999673e+00	3.235833702685931928e-04
4.945500000000000007e+00	3.235784061696658103e-04
4.946500000000000341e+00	3.235734420707384279e-04
4.947499999999999787e+00	3.235684779718110454e-04
4.948500000000000121e+00	3.235635138728836630e-04
4.949499999999999567e+00	3.235585497739562263e-04
4.950499999999999901e+00	3.235535856750288439e-04
4.951500000000000234e+00	3.235486215761014615e-04
4.952499999999999680e+00	3.235436574771740790e-04
4.953500000000000014e+00	3.235386933782465882e-04
4.954500000000000348e+00	3.235340838578140265e-04
4.955499999999999794e+00	3.235291197588866441e-04
4.956500000000000128e+00	3.235241556599592616e-04
4.957499999999999574e+00	3.235191915610318792e-04
4.958499999999999908e+00	3.235145820405992633e-04
4.959500000000000242e+00	3.235096179416718266e-04
4.960499999999999687e+00	3.235046538427444442e-04
4.961500000000000021e+00	3.235000443223118825e-04
4.962500000000000355e+00	3.234950802233845001e-04
4.963499999999999801e+00	3.234901161244570634e-04
4.964500000000000135e+00	3.234855066040245018e-04
4.965499999999999581e+00	3.234805425050970651e-04
4.966499999999999915e+00	3.234759329846645035e-04
4.967500000000000249e+00	3.234709688857371210e-04
4.968499999999999694e+00	3.234663593653045593e-04
4.969500000000000028e+00	3.234613952663771227e-04
4.970500000000000362e+00	3.234567857459445068e-04
4.971499999999999808e+00	3.234518216470171244e-04
4.972500000000000142e+00	3.234472121265845627e-04
4.973499999999999588e+00	3.234422480276571803e-04
4.974499999999999922e+00	3.234376385072245644e-04
4.975500000000000256e+00	3.234330289867919485e-04
4.976499999999999702e+00	3.234280648878645661e-04
4.977500000000000036e+00	3.234234553674320044e-04
4.978500000000000369e+00	3.234188458469993885e-04
4.979499999999999815e+00	3.234138817480720061e-04
4.980500000000000149e+00	3.234092722276393902e-04
4.981499999999999595e+00	3.234046627072068286e-04
4.982499999999999929e+00	3.234000531867742127e-04
4.983500000000000263e+00	3.233954436663416510e-04
4.984499999999999709e+00	3.233908341459090893e-04
4.985500000000000043e+00	3.233858700469817069e-04
4.986500000000000377e+00	3.233812605265490910e-04
4.987499999999999822e+00	3.233766510061164751e-04
4.988500000000000156e+00	3.233720414856839135e-04
4.989499999999999602e+00	3.233674319652513518e-04
4.990499999999999936e+00	3.233628224448187359e-04
4.991500000000000270e+00	3.233582129243861743e-04
4.992499999999999716e+00	3.233536034039536126e-04
4.993500000000000050e+00	3.233489938835209967e-04
4.994500000000000384e+00	3.233443843630883809e-04
4.995499999999999829e+00	3.233397748426558192e-04
4.996500000000000163e+00	3.233351653222232033e-04
4.997499999999999609e+00	3.233309103802854624e-04
4.998499999999999943e+00	3.233263008598529008e-04
4.999500000000000277e+00	3.233216913394202849e-04
5.000499999999999723e+00	3.233170818189877232e-04
5.001500000000000057e+00	3.233124722985551616e-04
5.002500000000000391e+00	3.233082173566173665e-04
5.003499999999999837e+00	3.233036078361847506e-04
5.004500000000000171e+00	3.232989983157521889e-04
5.005499999999999616e+00	3.232947433738143938e-04
5.006499999999999950e+00	3.232901338533818321e-04
5.007500000000000284e+00	3.232855243329492163e-04
5.008499999999999730e+00	3.232812693910114754e-04
5.009500000000000064e+00	3.232766598705789137e-04
5.010500000000000398e+00	3.232720503501462978e-04
5.011499999999999844e+00	3.232677954082085569e-04
5.012500000000000178e+00	3.232631858877758869e-04
5.013499999999999623e+00	3.232589309458381460e-04
5.014499999999999957e+00	3.232543214254055843e-04
5.015500000000000291e+00	3.232500664834677892e-04
5.016499999999999737e+00	3.232454569630352275e-04
5.017500000000000071e+00	3.232412020210974324e-04
5.018500000000000405e+00	3.232369470791596915e-04
5.019499999999999851e+00	3.232323375587270757e-04
5.020500000000000185e+00	3.232280826167893348e-04
5.021499999999999631e+00	3.232234730963567731e-04
5.022499999999999964e+00	3.232192181544189780e-04
5.023500000000000298e+00	3.232149632124811829e-04
5.024499999999999744e+00	3.232107082705433878e-04
5.025500000000000078e+00	3.232060987501108261e-04
5.026500000000000412e+00	3.232018438081730310e-04
5.027499999999999858e+00	3.231975888662352902e-04
5.028500000000000192e+00	3.231933339242974951e-04
5.029499999999999638e+00	3.231887244038649334e-04
5.030499999999999972e+00	3.231844694619271383e-04
5.031500000000000306e+00	3.231802145199893974e-04
5.032499999999999751e+00	3.231759595780516023e-04
5.033500000000000085e+00	3.231717046361138614e-04
5.034500000000000419e+00	3.231674496941760663e-04
5.035499999999999865e+00	3.231631947522383254e-04
5.036500000000000199e+00	3.231589398103005303e-04
5.037499999999999645e+00	3.231546848683627894e-04
5.038499999999999979e+00	3.231504299264249943e-04
5.039500000000000313e+00	3.231461749844871992e-04
5.040499999999999758e+00	3.231419200425494041e-04
5.041500000000000092e+00	3.231376651006116632e-04
5.042500000000000426e+00	3.231334101586738681e-04
5.043499999999999872e+00	3.231291552167361272e-04
5.044500000000000206e+00	3.231249002747983321e-04
5.045499999999999652e+00	3.231209999113554120e-04
5.046499999999999986e+00	3.231167449694176169e-04
5.047500000000000320e+00	3.231124900274798760e-04
5.048499999999999766e+00	3.231082350855420809e-04
5.049500000000000099e+00	3.231043347220991066e-04
5.050500000000000433e+00	3.231000797801613657e-04
5.051499999999999879e+00	3.230958248382235706e-04
5.052500000000000213e+00	3.230915698962858297e-04
5.053499999999999659e+00	3.230876695328428554e-04
5.054499999999999993e+00	3.230834145909051145e-04
5.055500000000000327e+00	3.230795142274621402e-04
5.056499999999999773e+00	3.230752592855243451e-04
5.057500000000000107e+00	3.230710043435866042e-04
5.058500000000000441e+00	3.230671039801436299e-04
5.059499999999999886e+00	3.230628490382058890e-04
5.060500000000000220e+00	3.230589486747629147e-04
5.061499999999999666e+00	3.230546937328251196e-04
5.062500000000000000e+00	3.230507933693821995e-04
5.063500000000000334e+00	3.230465384274444044e-04
5.064499999999999780e+00	3.230426380640014300e-04
5.065500000000000114e+00	3.230383831220636891e-04
5.066499999999999559e+00	3.230344827586207148e-04
5.067499999999999893e+00	3.230305823951777405e-04
5.068500000000000227e+00	3.230263274532399996e-04
5.069499999999999673e+00	3.230224270897970253e-04
5.070500000000000007e+00	3.230185267263540510e-04
5.071500000000000341e+00	3.230142717844163101e-04
5.072499999999999787e+00	3.230103714209733357e-04
5.073500000000000121e+00	3.230064710575303614e-04
5.074499999999999567e+00	3.230025706940874413e-04
5.075499999999999901e+00	3.229983157521496462e-04
5.076500000000000234e+00	3.229944153887067261e-04
5.077499999999999680e+00	3.229905150252637518e-04
5.078500000000000014e+00	3.229866146618207774e-04
5.079500000000000348e+00	3.229827142983778031e-04
5.080499999999999794e+00	3.229788139349348830e-04
5.081500000000000128e+00	3.229749135714919087e-04
5.082499999999999574e+00	3.229706586295541136e-04
5.083499999999999908e+00	3.229667582661111935e-04
5.084500000000000242e+00	3.229628579026682191e-04
5.085499999999999687e+00	3.229589575392252448e-04
5.086500000000000021e+00	3.229550571757823247e-04
5.087500000000000355e+00	3.229511568123393504e-04
5.088499999999999801e+00	3.229472564488963761e-04
5.089500000000000135e+00	3.229437106639482767e-04
5.090499999999999581e+00	3.229398103005053024e-04
5.091499999999999915e+00	3.229359099370623823e-04
5.092500000000000249e+00	3.229320095736194079e-04
5.093499999999999694e+00	3.229281092101764336e-04
5.094500000000000028e+00	3.229242088467335135e-04
5.095500000000000362e+00	3.229203084832905392e-04
5.096499999999999808e+00	3.229167626983423856e-04
5.097500000000000142e+00	3.229128623348994113e-04
5.098499999999999588e+00	3.229089619714564370e-04
5.099499999999999922e+00	3.229050616080135169e-04
5.100500000000000256e+00	3.229015158230653633e-04
5.101499999999999702e+00	3.228976154596223890e-04
5.102500000000000036e+00	3.228937150961794147e-04
5.103500000000000369e+00	3.228901693112312611e-04
5.104499999999999815e+00	3.228862689477883410e-04
5.105500000000000149e+00	3.228823685843453667e-04
5.106499999999999595e+00	3.228788227993972131e-04
5.107499999999999929e+00	3.228749224359542930e-04
5.108500000000000263e+00	3.228713766510061395e-04
5.109499999999999709e+00	3.228674762875632194e-04
5.110500000000000043e+00	3.228639305026150658e-04
5.111500000000000377e+00	3.228600301391720915e-04
5.112499999999999822e+00	3.228564843542239379e-04
5.113500000000000156e+00	3.228525839907809636e-04
5.114499999999999602e+00	3.228490382058328101e-04
5.115499999999999936e+00	3.228451378423898900e-04
5.116500000000000270e+00	3.228415920574417364e-04
5.117499999999999716e+00	3.228380462724935829e-04
5.118500000000000050e+00	3.228341459090506085e-04
5.119500000000000384e+00	3.228306001241025092e-04
5.120499999999999829e+00	3.228270543391543556e-04
5.121500000000000163e+00	3.228231539757114355e-04
5.122499999999999609e+00	3.228196081907632820e-04
5.123499999999999943e+00	3.228160624058151284e-04
5.124500000000000277e+00	3.228125166208669749e-04
5.125499999999999723e+00	3.228086162574240006e-04
5.126500000000000057e+00	3.228050704724758470e-04
5.127500000000000391e+00	3.228015246875276935e-04
5.128499999999999837e+00	3.227979789025795941e-04
5.129500000000000171e+00	3.227944331176314406e-04
5.130499999999999616e+00	3.227908873326832870e-04
5.131499999999999950e+00	3.227873415477351877e-04
5.132500000000000284e+00	3.227834411842922134e-04
5.133499999999999730e+00	3.227798953993440598e-04
5.134500000000000064e+00	3.227763496143959063e-04
5.135500000000000398e+00	3.227728038294477527e-04
5.136499999999999844e+00	3.227692580444995992e-04
5.137500000000000178e+00	3.227657122595514998e-04
5.138499999999999623e+00	3.227621664746033463e-04
5.139499999999999957e+00	3.227589752681500135e-04
5.140500000000000291e+00	3.227554294832018600e-04
5.141499999999999737e+00	3.227518836982537064e-04
5.142500000000000071e+00	3.227483379133055529e-04
5.143500000000000405e+00	3.227447921283573993e-04
5.144499999999999851e+00	3.227412463434093000e-04
5.145500000000000185e+00	3.227377005584612006e-04
5.146499999999999631e+00	3.227341547735130471e-04
5.147499999999999964e+00	3.227309635670596601e-04
5.148500000000000298e+00	3.227274177821115608e-04
5.149499999999999744e+00	3.227238719971634072e-04
5.150500000000000078e+00	3.227203262122152537e-04
5.151500000000000412e+00	3.227171350057619751e-04
5.152499999999999858e+00	3.227135892208138216e-04
5.153500000000000192e+00	3.227100434358656680e-04
5.154499999999999638e+00	3.227068522294123352e-04
5.155499999999999972e+00	3.227033064444641817e-04
5.156500000000000306e+00	3.226997606595160282e-04
5.157499999999999751e+00	3.226965694530626954e-04
5.158500000000000085e+00	3.226930236681145960e-04
5.159500000000000419e+00	3.226898324616612633e-04
5.160499999999999865e+00	3.226862866767131097e-04
5.161500000000000199e+00	3.226830954702597227e-04
5.162499999999999645e+00	3.226795496853116234e-04
5.163499999999999979e+00	3.226763584788582906e-04
5.164500000000000313e+00	3.226728126939101371e-04
5.165499999999999758e+00	3.226696214874568043e-04
5.166500000000000092e+00	3.226660757025086508e-04
5.167500000000000426e+00	3.226628844960553180e-04
5.168499999999999872e+00	3.226596932896019852e-04
5.169500000000000206e+00	3.226561475046538859e-04
5.170499999999999652e+00	3.226529562982005531e-04
5.171499999999999986e+00	3.226497650917472203e-04
5.172500000000000320e+00	3.226462193067990668e-04
5.173499999999999766e+00	3.226430281003457340e-04
5.174500000000000099e+00	3.226398368938924012e-04
5.175500000000000433e+00	3.226362911089443019e-04
5.176499999999999879e+00	3.226330999024909691e-04
5.177500000000000213e+00	3.226299086960376363e-04
5.178499999999999659e+00	3.226267174895842494e-04
5.179499999999999993e+00	3.226235262831309166e-04
5.180500000000000327e+00	3.226199804981828173e-04
5.181499999999999773e+00	3.226167892917294845e-04
5.182500000000000107e+00	3.226135980852761517e-04
5.183500000000000441e+00	3.226104068788228189e-04
5.184499999999999886e+00	3.226072156723694862e-04
5.185500000000000220e+00	3.226040244659162076e-04
5.186499999999999666e+00	3.226008332594628748e-04
5.187500000000000000e+00	3.225976420530094878e-04
5.188500000000000334e+00	3.225944508465561551e-04
5.189499999999999780e+00	3.225912596401028223e-04
5.190500000000000114e+00	3.225880684336495437e-04
5.191499999999999559e+00	3.225848772271962110e-04
5.192499999999999893e+00	3.225816860207428782e-04
5.193500000000000227e+00	3.225784948142895454e-04
5.194499999999999673e+00	3.225753036078362126e-04
5.195500000000000007e+00	3.225721124013828799e-04
5.196500000000000341e+00	3.225689211949295471e-04
5.197499999999999787e+00	3.225657299884762143e-04
5.198500000000000121e+00	3.225628933605177023e-04
5.199499999999999567e+00	3.225597021540644238e-04
5.200499999999999901e+00	3.225565109476110368e-04
5.201500000000000234e+00	3.225533197411577040e-04
5.202499999999999680e+00	3.225501285347043712e-04
5.203500000000000014e+00	3.225472919067459135e-04
5.204500000000000348e+00	3.225441007002925807e-04
5.205499999999999794e+00	3.225409094938392479e-04
5.206500000000000128e+00	3.225380728658806817e-04
5.207499999999999574e+00	3.225348816594274031e-04
5.208499999999999908e+00	3.225316904529740704e-04
5.209500000000000242e+00	3.225288538250155584e-04
5.210499999999999687e+00	3.225256626185621714e-04
5.211500000000000021e+00	3.225224714121088928e-04
5.212500000000000355e+00	3.225196347841503808e-04
5.213499999999999801e+00	3.225164435776970481e-04
5.214500000000000135e+00	3.225136069497384819e-04
5.215499999999999581e+00	3.225104157432852033e-04
5.216499999999999915e+00	3.225075791153266913e-04
5.217500000000000249e+00	3.225043879088733585e-04
5.218499999999999694e+00	3.225015512809148465e-04
5.219500000000000028e+00	3.224983600744615138e-04
5.220500000000000362e+00	3.224955234465030018e-04
5.221499999999999808e+00	3.224926868185444898e-04
5.222500000000000142e+00	3.224894956120911570e-04
5.223499999999999588e+00	3.224866589841326450e-04
5.224499999999999922e+00	3.224834677776793122e-04
5.225500000000000256e+00	3.224806311497208002e-04
