# Energy	Flux
# keV	photon/(cm**2*s*keV*arcmin**2)
 7.6235  2.9980e-4
 7.6245  2.9980e-4
 7.6255  2.9980e-4
 7.6265  2.9980e-4
 7.6275  2.9980e-4
 7.6285  2.9980e-4
 7.6295  2.9980e-4
 7.6305  2.9980e-4
 7.6315  2.9980e-4
 7.6325  2.9980e-4
 7.6335  2.9980e-4
 7.6345  2.9980e-4
 7.6355  2.9980e-4
 7.6365  2.9980e-4
 7.6375  2.9980e-4
 7.6385  2.9980e-4
 7.6395  2.9980e-4
 7.6405  2.9980e-4
 7.6415  2.9980e-4
 7.6425  2.9980e-4
 7.6435  2.9980e-4
 7.6445  2.9980e-4
 7.6455  2.9980e-4
 7.6465  2.9980e-4
 7.6475  2.9980e-4
 7.6485  2.9980e-4
 7.6495  2.9980e-4
 7.6505  2.9980e-4
 7.6515  2.9980e-4
 7.6525  2.9980e-4
 7.6535  2.9980e-4
 7.6545  2.9980e-4
 7.6555  2.9980e-4
 7.6565  2.9980e-4
 7.6575  2.9980e-4
 7.6585  2.9980e-4
 7.6595  2.9980e-4
 7.6605  2.9980e-4
 7.6615  2.9980e-4
 7.6625  2.9980e-4
 7.6635  2.9980e-4
 7.6645  2.9980e-4
 7.6655  2.9980e-4
 7.6665  2.9980e-4
 7.6675  2.9980e-4
 7.6685  2.9980e-4
 7.6695  2.9980e-4
 7.6705  2.9980e-4
 7.6715  2.9980e-4
 7.6725  2.9980e-4
 7.6735  2.9980e-4
 7.6745  2.9980e-4
 7.6755  2.9980e-4
 7.6765  2.9980e-4
 7.6775  2.9980e-4
 7.6785  2.9980e-4
 7.6795  2.9980e-4
 7.6805  2.9980e-4
 7.6815  2.9980e-4
 7.6825  2.9980e-4
 7.6835  2.9980e-4
 7.6845  2.9980e-4
 7.6855  2.9980e-4
 7.6865  2.9980e-4
 7.6875  2.9980e-4
 7.6885  2.9980e-4
 7.6895  2.9980e-4
 7.6905  2.9980e-4
 7.6915  2.9980e-4
 7.6925  2.9980e-4
 7.6935  2.9980e-4
 7.6945  2.9980e-4
 7.6955  2.9980e-4
 7.6965  2.9980e-4
 7.6975  2.9980e-4
 7.6985  2.9980e-4
 7.6995  2.9980e-4
 7.7005  2.9980e-4
 7.7015  2.9980e-4
 7.7025  2.9980e-4
 7.7035  2.9980e-4
 7.7045  2.9980e-4
 7.7055  2.9980e-4
 7.7065  2.9980e-4
 7.7075  2.9980e-4
 7.7085  2.9980e-4
 7.7095  2.9980e-4
 7.7105  2.9980e-4
 7.7115  2.9980e-4
 7.7125  2.9980e-4
 7.7135  2.9980e-4
 7.7145  2.9980e-4
 7.7155  2.9980e-4
 7.7165  2.9980e-4
 7.7175  2.9980e-4
 7.7185  2.9980e-4
 7.7195  2.9980e-4
 7.7205  2.9980e-4
 7.7215  2.9980e-4
 7.7225  2.9980e-4
 7.7235  2.9980e-4
 7.7245  2.9980e-4
 7.7255  2.9980e-4
 7.7265  2.9980e-4
 7.7275  2.9980e-4
 7.7285  2.9980e-4
 7.7295  2.9980e-4
 7.7305  2.9980e-4
 7.7315  2.9980e-4
 7.7325  2.9980e-4
 7.7335  2.9980e-4
 7.7345  2.9980e-4
 7.7355  2.9980e-4
 7.7365  2.9980e-4
 7.7375  2.9980e-4
 7.7385  2.9980e-4
 7.7395  2.9980e-4
 7.7405  2.9980e-4
 7.7415  2.9980e-4
 7.7425  2.9980e-4
 7.7435  2.9980e-4
 7.7445  2.9980e-4
 7.7455  2.9980e-4
 7.7465  2.9980e-4
 7.7475  2.9980e-4
 7.7485  2.9980e-4
 7.7495  2.9980e-4
 7.7505  2.9980e-4
 7.7515  2.9980e-4
 7.7525  2.9980e-4
 7.7535  2.9980e-4
 7.7545  2.9980e-4
 7.7555  2.9980e-4
 7.7565  2.9980e-4
 7.7575  2.9980e-4
 7.7585  2.9980e-4
 7.7595  2.9980e-4
 7.7605  2.9980e-4
 7.7615  2.9980e-4
 7.7625  2.9980e-4
 7.7635  2.9980e-4
 7.7645  2.9980e-4
 7.7655  2.9980e-4
 7.7665  2.9980e-4
 7.7675  2.9980e-4
 7.7685  2.9980e-4
 7.7695  2.9980e-4
 7.7705  2.9980e-4
 7.7715  2.9980e-4
 7.7725  2.9980e-4
 7.7735  2.9980e-4
 7.7745  2.9980e-4
 7.7755  2.9980e-4
 7.7765  2.9980e-4
 7.7775  2.9980e-4
 7.7785  2.9980e-4
 7.7795  2.9980e-4
 7.7805  2.9980e-4
 7.7815  2.9980e-4
 7.7825  2.9980e-4
 7.7835  2.9980e-4
 7.7845  2.9980e-4
 7.7855  2.9980e-4
 7.7865  2.9980e-4
 7.7875  2.9980e-4
 7.7885  2.9980e-4
 7.7895  2.9980e-4
 7.7905  2.9980e-4
 7.7915  2.9980e-4
 7.7925  2.9980e-4
 7.7935  2.9980e-4
 7.7945  2.9980e-4
 7.7955  2.9980e-4
 7.7965  2.9980e-4
 7.7975  2.9980e-4
 7.7985  2.9980e-4
 7.7995  2.9980e-4
 7.8005  2.9980e-4
 7.8015  2.9980e-4
 7.8025  2.9980e-4
 7.8035  2.9980e-4
 7.8045  2.9980e-4
 7.8055  2.9980e-4
 7.8065  2.9980e-4
 7.8075  2.9980e-4
 7.8085  2.9980e-4
 7.8095  2.9980e-4
 7.8105  2.9980e-4
 7.8115  2.9980e-4
 7.8125  2.9980e-4
 7.8135  2.9980e-4
 7.8145  2.9980e-4
 7.8155  2.9980e-4
 7.8165  2.9980e-4
 7.8175  2.9980e-4
 7.8185  2.9980e-4
 7.8195  2.9980e-4
 7.8205  2.9980e-4
 7.8215  2.9980e-4
 7.8225  2.9980e-4
 7.8235  2.9980e-4
 7.8245  2.9980e-4
 7.8255  2.9980e-4
 7.8265  2.9980e-4
 7.8275  2.9980e-4
 7.8285  2.9980e-4
 7.8295  2.9980e-4
 7.8305  2.9980e-4
 7.8315  2.9980e-4
 7.8325  2.9980e-4
 7.8335  2.9980e-4
 7.8345  2.9980e-4
 7.8355  2.9980e-4
 7.8365  2.9980e-4
 7.8375  2.9980e-4
 7.8385  2.9980e-4
 7.8395  2.9980e-4
 7.8405  2.9980e-4
 7.8415  2.9980e-4
 7.8425  2.9980e-4
 7.8435  2.9980e-4
 7.8445  2.9980e-4
 7.8455  2.9980e-4
 7.8465  2.9980e-4
 7.8475  2.9980e-4
 7.8485  2.9980e-4
 7.8495  2.9980e-4
 7.8505  2.9980e-4
 7.8515  2.9980e-4
 7.8525  2.9980e-4
 7.8535  2.9980e-4
 7.8545  2.9980e-4
 7.8555  2.9980e-4
 7.8565  2.9980e-4
 7.8575  2.9980e-4
 7.8585  2.9980e-4
 7.8595  2.9980e-4
 7.8605  2.9980e-4
 7.8615  2.9980e-4
 7.8625  2.9980e-4
 7.8635  2.9980e-4
 7.8645  2.9980e-4
 7.8655  2.9980e-4
 7.8665  2.9980e-4
 7.8675  2.9980e-4
 7.8685  2.9980e-4
 7.8695  2.9980e-4
 7.8705  2.9980e-4
 7.8715  2.9980e-4
 7.8725  2.9980e-4
 7.8735  2.9980e-4
 7.8745  2.9980e-4
 7.8755  2.9980e-4
 7.8765  2.9980e-4
 7.8775  2.9980e-4
 7.8785  2.9980e-4
 7.8795  2.9980e-4
 7.8805  2.9980e-4
 7.8815  2.9980e-4
 7.8825  2.9980e-4
 7.8835  2.9980e-4
 7.8845  2.9980e-4
 7.8855  2.9980e-4
 7.8865  2.9980e-4
 7.8875  2.9980e-4
 7.8885  2.9980e-4
 7.8895  2.9980e-4
 7.8905  2.9980e-4
 7.8915  2.9980e-4
 7.8925  2.9980e-4
 7.8935  2.9980e-4
 7.8945  2.9980e-4
 7.8955  2.9980e-4
 7.8965  2.9980e-4
 7.8975  2.9980e-4
 7.8985  2.9980e-4
 7.8995  2.9980e-4
 7.9005  2.9980e-4
 7.9015  2.9980e-4
 7.9025  2.9980e-4
 7.9035  2.9980e-4
 7.9045  2.9980e-4
 7.9055  2.9980e-4
 7.9065  2.9980e-4
 7.9075  2.9980e-4
 7.9085  2.9980e-4
 7.9095  2.9980e-4
 7.9105  2.9980e-4
 7.9115  2.9980e-4
 7.9125  2.9980e-4
 7.9135  2.9980e-4
 7.9145  2.9980e-4
 7.9155  2.9980e-4
 7.9165  2.9980e-4
 7.9175  2.9980e-4
 7.9185  2.9980e-4
 7.9195  2.9980e-4
 7.9205  2.9980e-4
 7.9215  2.9980e-4
 7.9225  2.9980e-4
 7.9235  2.9980e-4
 7.9245  2.9980e-4
 7.9255  2.9980e-4
 7.9265  2.9980e-4
 7.9275  2.9980e-4
 7.9285  2.9980e-4
 7.9295  2.9980e-4
 7.9305  2.9980e-4
 7.9315  2.9980e-4
 7.9325  2.9980e-4
 7.9335  2.9980e-4
 7.9345  2.9980e-4
 7.9355  2.9980e-4
 7.9365  2.9980e-4
 7.9375  2.9980e-4
 7.9385  2.9980e-4
 7.9395  2.9980e-4
 7.9405  2.9980e-4
 7.9415  2.9980e-4
 7.9425  2.9980e-4
 7.9435  2.9980e-4
 7.9445  2.9980e-4
 7.9455  2.9980e-4
 7.9465  2.9980e-4
 7.9475  2.9980e-4
 7.9485  2.9980e-4
 7.9495  2.9980e-4
 7.9505  2.9980e-4
 7.9515  2.9980e-4
 7.9525  2.9980e-4
 7.9535  2.9980e-4
 7.9545  2.9980e-4
 7.9555  2.9980e-4
 7.9565  2.9980e-4
 7.9575  2.9980e-4
 7.9585  2.9980e-4
 7.9595  2.9980e-4
 7.9605  2.9980e-4
 7.9615  2.9980e-4
 7.9625  2.9980e-4
 7.9635  2.9980e-4
 7.9645  2.9980e-4
 7.9655  2.9980e-4
 7.9665  2.9980e-4
 7.9675  2.9980e-4
 7.9685  2.9980e-4
 7.9695  2.9980e-4
 7.9705  2.9980e-4
 7.9715  2.9980e-4
 7.9725  2.9980e-4
 7.9735  2.9980e-4
 7.9745  2.9980e-4
 7.9755  2.9980e-4
 7.9765  2.9980e-4
 7.9775  2.9980e-4
 7.9785  2.9980e-4
 7.9795  2.9980e-4
 7.9805  2.9980e-4
 7.9815  2.9980e-4
 7.9825  2.9980e-4
 7.9835  2.9980e-4
 7.9845  2.9980e-4
 7.9855  2.9980e-4
 7.9865  2.9980e-4
 7.9875  2.9980e-4
 7.9885  2.9980e-4
 7.9895  2.9980e-4
 7.9905  2.9980e-4
 7.9915  2.9980e-4
 7.9925  2.9980e-4
 7.9935  2.9980e-4
 7.9945  2.9980e-4
 7.9955  2.9980e-4
 7.9965  2.9980e-4
 7.9975  2.9980e-4
 7.9985  2.9980e-4
 7.9995  2.9980e-4
 8.0005  2.9980e-4
 8.0015  2.9980e-4
 8.0025  2.9980e-4
 8.0035  2.9980e-4
 8.0045  2.9980e-4
 8.0055  2.9980e-4
 8.0065  2.9980e-4
 8.0075  2.9980e-4
 8.0085  2.9980e-4
 8.0095  2.9980e-4
 8.0105  2.9980e-4
 8.0115  2.9980e-4
 8.0125  2.9980e-4
 8.0135  2.9980e-4
 8.0145  2.9980e-4
 8.0155  2.9980e-4
 8.0165  2.9980e-4
 8.0175  2.9980e-4
 8.0185  2.9980e-4
 8.0195  2.9980e-4
 8.0205  2.9980e-4
 8.0215  2.9980e-4
 8.0225  2.9980e-4
 8.0235  2.9980e-4
 8.0245  2.9980e-4
 8.0255  2.9980e-4
 8.0265  2.9980e-4
 8.0275  2.9980e-4
 8.0285  2.9980e-4
 8.0295  2.9980e-4
 8.0305  2.9980e-4
 8.0315  2.9980e-4
 8.0325  2.9980e-4
 8.0335  2.9980e-4
 8.0345  2.9980e-4
 8.0355  2.9980e-4
 8.0365  2.9980e-4
 8.0375  2.9980e-4
 8.0385  2.9980e-4
 8.0395  2.9980e-4
 8.0405  2.9980e-4
 8.0415  2.9980e-4
 8.0425  2.9980e-4
 8.0435  2.9980e-4
 8.0445  2.9980e-4
 8.0455  2.9980e-4
 8.0465  2.9980e-4
 8.0475  2.9980e-4
 8.0485  2.9980e-4
 8.0495  2.9980e-4
 8.0505  2.9980e-4
 8.0515  2.9980e-4
 8.0525  2.9980e-4
 8.0535  2.9980e-4
 8.0545  2.9980e-4
 8.0555  2.9980e-4
 8.0565  2.9980e-4
 8.0575  2.9980e-4
 8.0585  2.9980e-4
 8.0595  2.9980e-4
 8.0605  2.9980e-4
 8.0615  2.9980e-4
 8.0625  2.9980e-4
 8.0635  2.9980e-4
 8.0645  2.9980e-4
 8.0655  2.9980e-4
 8.0665  2.9980e-4
 8.0675  2.9980e-4
 8.0685  2.9980e-4
 8.0695  2.9980e-4
 8.0705  2.9980e-4
 8.0715  2.9980e-4
 8.0725  2.9980e-4
 8.0735  2.9980e-4
 8.0745  2.9980e-4
 8.0755  2.9980e-4
 8.0765  2.9980e-4
 8.0775  2.9980e-4
 8.0785  2.9980e-4
 8.0795  2.9980e-4
 8.0805  2.9980e-4
 8.0815  2.9980e-4
 8.0825  2.9980e-4
 8.0835  2.9980e-4
 8.0845  2.9980e-4
 8.0855  2.9980e-4
 8.0865  2.9980e-4
 8.0875  2.9980e-4
 8.0885  2.9980e-4
 8.0895  2.9980e-4
 8.0905  2.9980e-4
 8.0915  2.9980e-4
 8.0925  2.9980e-4
 8.0935  2.9980e-4
 8.0945  2.9980e-4
 8.0955  2.9980e-4
 8.0965  2.9980e-4
 8.0975  2.9980e-4
 8.0985  2.9980e-4
 8.0995  2.9980e-4
 8.1005  2.9980e-4
 8.1015  2.9980e-4
 8.1025  2.9980e-4
 8.1035  2.9980e-4
 8.1045  2.9980e-4
 8.1055  2.9980e-4
 8.1065  2.9980e-4
 8.1075  2.9980e-4
 8.1085  2.9980e-4
 8.1095  2.9980e-4
 8.1105  2.9980e-4
 8.1115  2.9980e-4
 8.1125  2.9980e-4
 8.1135  2.9980e-4
 8.1145  2.9980e-4
 8.1155  2.9980e-4
 8.1165  2.9980e-4
 8.1175  2.9980e-4
 8.1185  2.9980e-4
 8.1195  2.9980e-4
 8.1205  2.9980e-4
 8.1215  2.9980e-4
 8.1225  2.9980e-4
 8.1235  2.9980e-4
 8.1245  2.9980e-4
 8.1255  2.9980e-4
 8.1265  2.9980e-4
 8.1275  2.9980e-4
 8.1285  2.9980e-4
 8.1295  2.9980e-4
 8.1305  2.9980e-4
 8.1315  2.9980e-4
 8.1325  2.9980e-4
 8.1335  2.9980e-4
 8.1345  2.9980e-4
 8.1355  2.9980e-4
 8.1365  2.9980e-4
 8.1375  2.9980e-4
 8.1385  2.9980e-4
 8.1395  2.9980e-4
 8.1405  2.9980e-4
 8.1415  2.9980e-4
 8.1425  2.9980e-4
 8.1435  2.9980e-4
 8.1445  2.9980e-4
 8.1455  2.9980e-4
 8.1465  2.9980e-4
 8.1475  2.9980e-4
 8.1485  2.9980e-4
 8.1495  2.9980e-4
 8.1505  2.9980e-4
 8.1515  2.9980e-4
 8.1525  2.9980e-4
 8.1535  2.9980e-4
 8.1545  2.9980e-4
 8.1555  2.9980e-4
 8.1565  2.9980e-4
 8.1575  2.9980e-4
 8.1585  2.9980e-4
 8.1595  2.9980e-4
 8.1605  2.9980e-4
 8.1615  2.9980e-4
 8.1625  2.9980e-4
 8.1635  2.9980e-4
 8.1645  2.9980e-4
 8.1655  2.9980e-4
 8.1665  2.9980e-4
 8.1675  2.9980e-4
 8.1685  2.9980e-4
 8.1695  2.9980e-4
 8.1705  2.9980e-4
 8.1715  2.9980e-4
 8.1725  2.9980e-4
 8.1735  2.9980e-4
 8.1745  2.9980e-4
 8.1755  2.9980e-4
 8.1765  2.9980e-4
 8.1775  2.9980e-4
 8.1785  2.9980e-4
 8.1795  2.9980e-4
 8.1805  2.9980e-4
 8.1815  2.9980e-4
 8.1825  2.9980e-4
 8.1835  2.9980e-4
 8.1845  2.9980e-4
 8.1855  2.9980e-4
 8.1865  2.9980e-4
 8.1875  2.9980e-4
 8.1885  2.9980e-4
 8.1895  2.9980e-4
 8.1905  2.9980e-4
 8.1915  2.9980e-4
 8.1925  2.9980e-4
 8.1935  2.9980e-4
 8.1945  2.9980e-4
 8.1955  2.9980e-4
 8.1965  2.9980e-4
 8.1975  2.9980e-4
 8.1985  2.9980e-4
 8.1995  2.9980e-4
 8.2005  2.9980e-4
 8.2015  2.9980e-4
 8.2025  2.9980e-4
 8.2035  2.9980e-4
 8.2045  2.9980e-4
 8.2055  2.9980e-4
 8.2065  2.9980e-4
 8.2075  2.9980e-4
 8.2085  2.9980e-4
 8.2095  2.9980e-4
 8.2105  2.9980e-4
 8.2115  2.9980e-4
 8.2125  2.9980e-4
 8.2135  2.9980e-4
 8.2145  2.9980e-4
 8.2155  2.9980e-4
 8.2165  2.9980e-4
 8.2175  2.9980e-4
 8.2185  2.9980e-4
 8.2195  2.9980e-4
 8.2205  2.9980e-4
 8.2215  2.9980e-4
 8.2225  2.9980e-4
 8.2235  2.9980e-4
 8.2245  2.9980e-4
 8.2255  2.9980e-4
 8.2265  2.9980e-4
 8.2275  2.9980e-4
 8.2285  2.9980e-4
 8.2295  2.9980e-4
 8.2305  2.9980e-4
 8.2315  2.9980e-4
 8.2325  2.9980e-4
 8.2335  2.9980e-4
 8.2345  2.9980e-4
 8.2355  2.9980e-4
 8.2365  2.9980e-4
 8.2375  2.9980e-4
 8.2385  2.9980e-4
 8.2395  2.9980e-4
 8.2405  2.9980e-4
 8.2415  2.9980e-4
 8.2425  2.9980e-4
 8.2435  2.9980e-4
 8.2445  2.9980e-4
 8.2455  2.9980e-4
 8.2465  2.9980e-4
 8.2475  2.9980e-4
 8.2485  2.9980e-4
 8.2495  2.9980e-4
 8.2505  2.9980e-4
 8.2515  2.9980e-4
 8.2525  2.9980e-4
 8.2535  2.9980e-4
 8.2545  2.9980e-4
 8.2555  2.9980e-4
 8.2565  2.9980e-4
 8.2575  2.9980e-4
 8.2585  2.9980e-4
 8.2595  2.9980e-4
 8.2605  2.9980e-4
 8.2615  2.9980e-4
 8.2625  2.9980e-4
 8.2635  2.9980e-4
 8.2645  2.9980e-4
 8.2655  2.9980e-4
 8.2665  2.9980e-4
 8.2675  2.9980e-4
 8.2685  2.9980e-4
 8.2695  2.9980e-4
 8.2705  2.9980e-4
 8.2715  2.9980e-4
 8.2725  2.9980e-4
 8.2735  2.9980e-4
 8.2745  2.9980e-4
 8.2755  2.9980e-4
 8.2765  2.9980e-4
 8.2775  2.9980e-4
 8.2785  2.9980e-4
 8.2795  2.9980e-4
 8.2805  2.9980e-4
 8.2815  2.9980e-4
 8.2825  2.9980e-4
 8.2835  2.9980e-4
 8.2845  2.9980e-4
 8.2855  2.9980e-4
 8.2865  2.9980e-4
 8.2875  2.9980e-4
 8.2885  2.9980e-4
 8.2895  2.9980e-4
 8.2905  2.9980e-4
 8.2915  2.9980e-4
 8.2925  2.9980e-4
 8.2935  2.9980e-4
 8.2945  2.9980e-4
 8.2955  2.9980e-4
 8.2965  2.9980e-4
 8.2975  2.9980e-4
 8.2985  2.9980e-4
 8.2995  2.9980e-4
 8.3005  2.9980e-4
 8.3015  2.9980e-4
 8.3025  2.9980e-4
 8.3035  2.9980e-4
 8.3045  2.9980e-4
 8.3055  2.9980e-4
 8.3065  2.9980e-4
 8.3075  2.9980e-4
 8.3085  2.9980e-4
 8.3095  2.9980e-4
 8.3105  2.9980e-4
 8.3115  2.9980e-4
 8.3125  2.9980e-4
 8.3135  2.9980e-4
 8.3145  2.9980e-4
 8.3155  2.9980e-4
 8.3165  2.9980e-4
 8.3175  2.9980e-4
 8.3185  2.9980e-4
 8.3195  2.9980e-4
 8.3205  2.9980e-4
 8.3215  2.9980e-4
 8.3225  2.9980e-4
 8.3235  2.9980e-4
 8.3245  2.9980e-4
 8.3255  2.9980e-4
 8.3265  2.9980e-4
 8.3275  2.9980e-4
 8.3285  2.9980e-4
 8.3295  2.9980e-4
 8.3305  2.9980e-4
 8.3315  2.9980e-4
 8.3325  2.9980e-4
 8.3335  2.9980e-4
 8.3345  2.9980e-4
 8.3355  2.9980e-4
 8.3365  2.9980e-4
 8.3375  2.9980e-4
 8.3385  2.9980e-4
 8.3395  2.9980e-4
 8.3405  2.9980e-4
 8.3415  2.9980e-4
 8.3425  2.9980e-4
 8.3435  2.9980e-4
 8.3445  2.9980e-4
 8.3455  2.9980e-4
 8.3465  2.9980e-4
 8.3475  2.9980e-4
 8.3485  2.9980e-4
 8.3495  2.9980e-4
 8.3505  2.9980e-4
 8.3515  2.9980e-4
 8.3525  2.9980e-4
 8.3535  2.9980e-4
 8.3545  2.9980e-4
 8.3555  2.9980e-4
 8.3565  2.9980e-4
 8.3575  2.9980e-4
 8.3585  2.9980e-4
 8.3595  2.9980e-4
 8.3605  2.9980e-4
 8.3615  2.9980e-4
 8.3625  2.9980e-4
 8.3635  2.9980e-4
 8.3645  2.9980e-4
 8.3655  2.9980e-4
 8.3665  2.9980e-4
 8.3675  2.9980e-4
 8.3685  2.9980e-4
 8.3695  2.9980e-4
 8.3705  2.9980e-4
 8.3715  2.9980e-4
 8.3725  2.9980e-4
 8.3735  2.9980e-4
 8.3745  2.9980e-4
 8.3755  2.9980e-4
 8.3765  2.9980e-4
 8.3775  2.9980e-4
 8.3785  2.9980e-4
 8.3795  2.9980e-4
 8.3805  2.9980e-4
 8.3815  2.9980e-4
 8.3825  2.9980e-4
 8.3835  2.9980e-4
 8.3845  2.9980e-4
 8.3855  2.9980e-4
 8.3865  2.9980e-4
 8.3875  2.9980e-4
 8.3885  2.9980e-4
 8.3895  2.9980e-4
 8.3905  2.9980e-4
 8.3915  2.9980e-4
 8.3925  2.9980e-4
 8.3935  2.9980e-4
 8.3945  2.9980e-4
 8.3955  2.9980e-4
 8.3965  2.9980e-4
 8.3975  2.9980e-4
 8.3985  2.9980e-4
 8.3995  2.9980e-4
 8.4005  2.9980e-4
 8.4015  2.9980e-4
 8.4025  2.9980e-4
 8.4035  2.9980e-4
 8.4045  2.9980e-4
 8.4055  2.9980e-4
 8.4065  2.9980e-4
 8.4075  2.9980e-4
 8.4085  2.9980e-4
 8.4095  2.9980e-4
 8.4105  2.9980e-4
 8.4115  2.9980e-4
 8.4125  2.9980e-4
 8.4135  2.9980e-4
 8.4145  2.9980e-4
 8.4155  2.9980e-4
 8.4165  2.9980e-4
 8.4175  2.9980e-4
 8.4185  2.9980e-4
 8.4195  2.9980e-4
 8.4205  2.9980e-4
 8.4215  2.9980e-4
 8.4225  2.9980e-4
 8.4235  2.9980e-4
 8.4245  2.9980e-4
 8.4255  2.9980e-4
 8.4265  2.9980e-4
 8.4275  2.9980e-4
 8.4285  2.9980e-4
 8.4295  2.9980e-4
 8.4305  2.9980e-4
 8.4315  2.9980e-4
 8.4325  2.9980e-4
 8.4335  2.9980e-4
 8.4345  2.9980e-4
 8.4355  2.9980e-4
 8.4365  2.9980e-4
 8.4375  2.9980e-4
 8.4385  2.9980e-4
 8.4395  2.9980e-4
 8.4405  2.9980e-4
 8.4415  2.9980e-4
 8.4425  2.9980e-4
 8.4435  2.9980e-4
 8.4445  2.9980e-4
 8.4455  2.9980e-4
 8.4465  2.9980e-4
 8.4475  2.9980e-4
 8.4485  2.9980e-4
 8.4495  2.9980e-4
 8.4505  2.9980e-4
 8.4515  2.9980e-4
 8.4525  2.9980e-4
 8.4535  2.9980e-4
 8.4545  2.9980e-4
 8.4555  2.9980e-4
 8.4565  2.9980e-4
 8.4575  2.9980e-4
 8.4585  2.9980e-4
 8.4595  2.9980e-4
 8.4605  2.9980e-4
 8.4615  2.9980e-4
 8.4625  2.9980e-4
 8.4635  2.9980e-4
 8.4645  2.9980e-4
 8.4655  2.9980e-4
 8.4665  2.9980e-4
 8.4675  2.9980e-4
 8.4685  2.9980e-4
 8.4695  2.9980e-4
 8.4705  2.9980e-4
 8.4715  2.9980e-4
 8.4725  2.9980e-4
 8.4735  2.9980e-4
 8.4745  2.9980e-4
 8.4755  2.9980e-4
 8.4765  2.9980e-4
 8.4775  2.9980e-4
 8.4785  2.9980e-4
 8.4795  2.9980e-4
 8.4805  2.9980e-4
 8.4815  2.9980e-4
 8.4825  2.9980e-4
 8.4835  2.9980e-4
 8.4845  2.9980e-4
 8.4855  2.9980e-4
 8.4865  2.9980e-4
 8.4875  2.9980e-4
 8.4885  2.9980e-4
 8.4895  2.9980e-4
 8.4905  2.9980e-4
 8.4915  2.9980e-4
 8.4925  2.9980e-4
 8.4935  2.9980e-4
 8.4945  2.9980e-4
 8.4955  2.9980e-4
 8.4965  2.9980e-4
 8.4975  2.9980e-4
 8.4985  2.9980e-4
 8.4995  2.9980e-4
 8.5005  2.9980e-4
 8.5015  2.9980e-4
 8.5025  2.9980e-4
 8.5035  2.9980e-4
 8.5045  2.9980e-4
 8.5055  2.9980e-4
 8.5065  2.9980e-4
 8.5075  2.9980e-4
 8.5085  2.9980e-4
 8.5095  2.9980e-4
 8.5105  2.9980e-4
 8.5115  2.9980e-4
 8.5125  2.9980e-4
 8.5135  2.9980e-4
 8.5145  2.9980e-4
 8.5155  2.9980e-4
 8.5165  2.9980e-4
 8.5175  2.9980e-4
 8.5185  2.9980e-4
 8.5195  2.9980e-4
 8.5205  2.9980e-4
 8.5215  2.9980e-4
 8.5225  2.9980e-4
 8.5235  2.9980e-4
 8.5245  2.9980e-4
 8.5255  2.9980e-4
 8.5265  2.9980e-4
 8.5275  2.9980e-4
 8.5285  2.9980e-4
 8.5295  2.9980e-4
 8.5305  2.9980e-4
 8.5315  2.9980e-4
 8.5325  2.9980e-4
 8.5335  2.9980e-4
 8.5345  2.9980e-4
 8.5355  2.9980e-4
 8.5365  2.9980e-4
 8.5375  2.9980e-4
 8.5385  2.9980e-4
 8.5395  2.9980e-4
 8.5405  2.9980e-4
 8.5415  2.9980e-4
 8.5425  2.9980e-4
 8.5435  2.9980e-4
 8.5445  2.9980e-4
 8.5455  2.9980e-4
 8.5465  2.9980e-4
 8.5475  2.9980e-4
 8.5485  2.9980e-4
 8.5495  2.9980e-4
 8.5505  2.9980e-4
 8.5515  2.9980e-4
 8.5525  2.9980e-4
 8.5535  2.9980e-4
 8.5545  2.9980e-4
 8.5555  2.9980e-4
 8.5565  2.9980e-4
 8.5575  2.9980e-4
 8.5585  2.9980e-4
 8.5595  2.9980e-4
 8.5605  2.9980e-4
 8.5615  2.9980e-4
 8.5625  2.9980e-4
 8.5635  2.9980e-4
 8.5645  2.9980e-4
 8.5655  2.9980e-4
 8.5665  2.9980e-4
 8.5675  2.9980e-4
 8.5685  2.9980e-4
 8.5695  2.9980e-4
 8.5705  2.9980e-4
 8.5715  2.9980e-4
 8.5725  2.9980e-4
 8.5735  2.9980e-4
 8.5745  2.9980e-4
 8.5755  2.9980e-4
 8.5765  2.9980e-4
 8.5775  2.9980e-4
 8.5785  2.9980e-4
 8.5795  2.9980e-4
 8.5805  2.9980e-4
 8.5815  2.9980e-4
 8.5825  2.9980e-4
 8.5835  2.9980e-4
 8.5845  2.9980e-4
 8.5855  2.9980e-4
 8.5865  2.9980e-4
 8.5875  2.9980e-4
 8.5885  2.9980e-4
 8.5895  2.9980e-4
 8.5905  2.9980e-4
 8.5915  2.9980e-4
 8.5925  2.9980e-4
 8.5935  2.9980e-4
 8.5945  2.9980e-4
 8.5955  2.9980e-4
 8.5965  2.9980e-4
 8.5975  2.9980e-4
 8.5985  2.9980e-4
 8.5995  2.9980e-4
 8.6005  2.9980e-4
 8.6015  2.9980e-4
 8.6025  2.9980e-4
 8.6035  2.9980e-4
 8.6045  2.9980e-4
 8.6055  2.9980e-4
 8.6065  2.9980e-4
 8.6075  2.9980e-4
 8.6085  2.9980e-4
 8.6095  2.9980e-4
 8.6105  2.9980e-4
 8.6115  2.9980e-4
 8.6125  2.9980e-4
 8.6135  2.9980e-4
 8.6145  2.9980e-4
 8.6155  2.9980e-4
 8.6165  2.9980e-4
 8.6175  2.9980e-4
 8.6185  2.9980e-4
 8.6195  2.9980e-4
