# Energy	Flux
# keV		photon/(cm**2*s*keV*arcmin**2)
6.745499610900878906e+00	6.948461258695711352e-05
6.746500015258789062e+00	6.956910730025025254e-05
6.747500419616699219e+00	6.965822468689281924e-05
6.748499870300292969e+00	6.975122518217401766e-05
6.749500274658203125e+00	6.984674725005048741e-05
6.750499725341796875e+00	6.994300408425487068e-05
6.751500129699707031e+00	7.003803958483139388e-05
6.752499580383300781e+00	7.013053021403620408e-05
6.753499984741210938e+00	7.021963064044668321e-05
6.754500389099121094e+00	7.030507468477874570e-05
6.755499839782714844e+00	7.038561998073448686e-05
6.756500244140625000e+00	7.045931288828144359e-05
6.757499694824218750e+00	7.052586737060438356e-05
6.758500099182128906e+00	7.058546042586157001e-05
6.759500026702880859e+00	7.063759030815189614e-05
6.760499954223632812e+00	7.068245122554690210e-05
6.761500358581542969e+00	7.072110550618534758e-05
6.762499809265136719e+00	7.075422271973446742e-05
6.763500213623046875e+00	7.078136820238920413e-05
6.764499664306640625e+00	7.080195614768755715e-05
6.765500068664550781e+00	7.081553921122333878e-05
6.766499996185302734e+00	7.082158776800128092e-05
6.767499923706054688e+00	7.082114541633418485e-05
6.768500328063964844e+00	7.081534059715127759e-05
6.769499778747558594e+00	7.080472045098529601e-05
6.770500183105468750e+00	7.078899686881891088e-05
6.771499633789062500e+00	7.076752415368968506e-05
6.772500038146972656e+00	7.074092130933724181e-05
6.773499965667724609e+00	7.070973053871902636e-05
6.774499893188476562e+00	7.067376034632026735e-05
6.775500297546386719e+00	7.063312240849608571e-05
6.776499748229980469e+00	7.058822981226863023e-05
6.777500152587890625e+00	7.053891439633918584e-05
6.778499603271484375e+00	7.048541068477411152e-05
6.779500007629394531e+00	7.042865007750221567e-05
6.780500411987304688e+00	7.036947515454579892e-05
6.781499862670898438e+00	7.030937987217888616e-05
6.782500267028808594e+00	7.024996031572908878e-05
6.783499717712402344e+00	7.019218861287149106e-05
6.784500122070312500e+00	7.013774686490701976e-05
6.785499572753906250e+00	7.008822961198437089e-05
6.786499977111816406e+00	7.004380446971114952e-05
6.787500381469726562e+00	7.000370012659659082e-05
6.788499832153320312e+00	6.996744511019666903e-05
6.789500236511230469e+00	6.993582145842388003e-05
6.790499687194824219e+00	6.991022156240366404e-05
6.791500091552734375e+00	6.989008538899421186e-05
6.792500019073486328e+00	6.987318967903853486e-05
6.793499946594238281e+00	6.985869694608361625e-05
6.794500350952148438e+00	6.984592455905253353e-05
6.795499801635742188e+00	6.983209505529884217e-05
6.796500205993652344e+00	6.981583195162504457e-05
6.797499656677246094e+00	6.979768961597320885e-05
6.798500061035156250e+00	6.977762122895794382e-05
6.799499988555908203e+00	6.975578557504613403e-05
6.800499916076660156e+00	6.973315783948232018e-05
6.801500320434570312e+00	6.971060303890155125e-05
6.802499771118164062e+00	6.968758320873663333e-05
6.803500175476074219e+00	6.966326982913271127e-05
6.804499626159667969e+00	6.963680221162083038e-05
6.805500030517578125e+00	6.960801951106328537e-05
6.806500434875488281e+00	6.957737564784185428e-05
6.807499885559082031e+00	6.954451279540087912e-05
6.808500289916992188e+00	6.950979151457007451e-05
6.809499740600585938e+00	6.947444277328947452e-05
6.810500144958496094e+00	6.943827055817686374e-05
6.811499595642089844e+00	6.940061872457051293e-05
6.812500000000000000e+00	6.936094207671209130e-05
6.813500404357910156e+00	6.931967358728106389e-05
6.814499855041503906e+00	6.927784958852623368e-05
6.815500259399414062e+00	6.923656774207183318e-05
6.816499710083007812e+00	6.919756550630184241e-05
6.817500114440917969e+00	6.916105494336818470e-05
6.818499565124511719e+00	6.912666561075116959e-05
6.819499969482421875e+00	6.909343288047225531e-05
6.820500373840332031e+00	6.906067177332511089e-05
6.821499824523925781e+00	6.902907418041179211e-05
6.822500228881835938e+00	6.900008465055544214e-05
6.823499679565429688e+00	6.897463348391313356e-05
6.824500083923339844e+00	6.895424352536587908e-05
6.825500011444091797e+00	6.894048046172976906e-05
6.826499938964843750e+00	6.893317584122217001e-05
6.827500343322753906e+00	6.893228715608743862e-05
6.828499794006347656e+00	6.893677704819054105e-05
6.829500198364257812e+00	6.894534810714854638e-05
6.830499649047851562e+00	6.895725186119044286e-05
6.831500053405761719e+00	6.897063590672240601e-05
6.832499980926513672e+00	6.898439550210521646e-05
6.833499908447265625e+00	6.899925988620750589e-05
6.834500312805175781e+00	6.901425867755112706e-05
6.835499763488769531e+00	6.902771845948831530e-05
6.836500167846679688e+00	6.903907650547396748e-05
6.837499618530273438e+00	6.904703222755867995e-05
6.838500022888183594e+00	6.905039126313492620e-05
6.839500427246093750e+00	6.904813687941042824e-05
6.840499877929687500e+00	6.903962123676343505e-05
6.841500282287597656e+00	6.902559193301657022e-05
6.842499732971191406e+00	6.900732159190120583e-05
6.843500137329101562e+00	6.898536119091850077e-05
6.844499588012695312e+00	6.895925100590035177e-05
6.845499992370605469e+00	6.893052427484129248e-05
6.846500396728515625e+00	6.890091320621435044e-05
6.847499847412109375e+00	6.886995607124033207e-05
6.848500251770019531e+00	6.883724741518469918e-05
6.849499702453613281e+00	6.880326802731828793e-05
6.850500106811523438e+00	6.876944745013204572e-05
6.851500034332275391e+00	6.873652932897770433e-05
6.852499961853027344e+00	6.870491014207998602e-05
6.853500366210937500e+00	6.867552661508403468e-05
6.854499816894531250e+00	6.864856177756862091e-05
6.855500221252441406e+00	6.862347712233476114e-05
6.856499671936035156e+00	6.860023017720093545e-05
6.857500076293945312e+00	6.857960810967117483e-05
6.858500003814697266e+00	6.856212889382834832e-05
6.859499931335449219e+00	6.854773525249158715e-05
6.860500335693359375e+00	6.853679436508049161e-05
6.861499786376953125e+00	6.852942620726378443e-05
6.862500190734863281e+00	6.852572945640458054e-05
6.863499641418457031e+00	6.852723433499501504e-05
6.864500045776367188e+00	6.853517875807735792e-05
6.865499973297119141e+00	6.854891175073858298e-05
6.866499900817871094e+00	6.856711279358867399e-05
6.867500305175781250e+00	6.858851356362726773e-05
6.868499755859375000e+00	6.861202307377813091e-05
6.869500160217285156e+00	6.863849716712456953e-05
6.870499610900878906e+00	6.866874493350188797e-05
6.871500015258789062e+00	6.870106274546297815e-05
6.872500419616699219e+00	6.873261038781306646e-05
6.873499870300292969e+00	6.876311813291999633e-05
6.874500274658203125e+00	6.879247283604962603e-05
6.875499725341796875e+00	6.881831908418300310e-05
6.876500129699707031e+00	6.884059972429078873e-05
6.877499580383300781e+00	6.886027759390684689e-05
6.878499984741210938e+00	6.887712997570818638e-05
6.879500389099121094e+00	6.889132916974608184e-05
6.880499839782714844e+00	6.890384280257629164e-05
6.881500244140625000e+00	6.891543728552845252e-05
6.882499694824218750e+00	6.892661315928007401e-05
6.883500099182128906e+00	6.893801774932315277e-05
6.884500026702880859e+00	6.895075036922375606e-05
6.885499954223632812e+00	6.896595948027249687e-05
6.886500358581542969e+00	6.898387834365633895e-05
6.887499809265136719e+00	6.900496032945691201e-05
6.888500213623046875e+00	6.902859259596957279e-05
6.889499664306640625e+00	6.905329850634211271e-05
6.890500068664550781e+00	6.907826788431716447e-05
6.891499996185302734e+00	6.910252869261127300e-05
6.892499923706054688e+00	6.912496236252355802e-05
6.893500328063964844e+00	6.914449666330413943e-05
6.894499778747558594e+00	6.916150691996022907e-05
6.895500183105468750e+00	6.917539193572667228e-05
6.896499633789062500e+00	6.918447833597475918e-05
6.897500038146972656e+00	6.918781676993450978e-05
6.898499965667724609e+00	6.918453101281085108e-05
6.899499893188476562e+00	6.917386683014640917e-05
6.900500297546386719e+00	6.915478332325713845e-05
6.901499748229980469e+00	6.912758145044663259e-05
6.902500152587890625e+00	6.909346120853441424e-05
6.903499603271484375e+00	6.905232987017960878e-05
6.904500007629394531e+00	6.900460830362542639e-05
6.905500411987304688e+00	6.895160983887354351e-05
6.906499862670898438e+00	6.889483616308551622e-05
6.907500267028808594e+00	6.883542795146391257e-05
6.908499717712402344e+00	6.877370880594362674e-05
6.909500122070312500e+00	6.871009134192912178e-05
6.910499572753906250e+00	6.864479031490819112e-05
6.911499977111816406e+00	6.857859024066555393e-05
6.912500381469726562e+00	6.851309586630754045e-05
6.913499832153320312e+00	6.844830622689890634e-05
6.914500236511230469e+00	6.838356089658773323e-05
6.915499687194824219e+00	6.831935526129474161e-05
6.916500091552734375e+00	6.825743784350447494e-05
6.917500019073486328e+00	6.819927575872403083e-05
6.918499946594238281e+00	6.814457717855969710e-05
6.919500350952148438e+00	6.809252253512710403e-05
6.920499801635742188e+00	6.804366991794155381e-05
6.921500205993652344e+00	6.799985865807683504e-05
6.922499656677246094e+00	6.796255069230836140e-05
6.923500061035156250e+00	6.793126549342531017e-05
6.924499988555908203e+00	6.790504204806733363e-05
6.925499916076660156e+00	6.788369813746888330e-05
6.926500320434570312e+00	6.786616853687629900e-05
6.927499771118164062e+00	6.785215144328587695e-05
6.928500175476074219e+00	6.784185039174968367e-05
6.929499626159667969e+00	6.783509490114772130e-05
6.930500030517578125e+00	6.783207912403815614e-05
6.931500434875488281e+00	6.783365667383763401e-05
6.932499885559082031e+00	6.784059120156630033e-05
6.933500289916992188e+00	6.785242288783592827e-05
6.934499740600585938e+00	6.786787872088120756e-05
6.935500144958496094e+00	6.788515541602357483e-05
6.936499595642089844e+00	6.790334968552171275e-05
6.937500000000000000e+00	6.792135101917962711e-05
6.938500404357910156e+00	6.793896313964795032e-05
6.939499855041503906e+00	6.795678443762471794e-05
6.940500259399414062e+00	6.797427101728728994e-05
6.941499710083007812e+00	6.799118215060268630e-05
6.942500114440917969e+00	6.800821489769104909e-05
6.943499565124511719e+00	6.802671274757599528e-05
6.944499969482421875e+00	6.804706737071461909e-05
6.945500373840332031e+00	6.806918556007407614e-05
6.946499824523925781e+00	6.809398014647200100e-05
6.947500228881835938e+00	6.812302266783299505e-05
6.948499679565429688e+00	6.815722189144573346e-05
6.949500083923339844e+00	6.819705480258035884e-05
6.950500011444091797e+00	6.824248899059726938e-05
6.951499938964843750e+00	6.829247499635397929e-05
6.952500343322753906e+00	6.834571634695145350e-05
6.953499794006347656e+00	6.840174137511659583e-05
6.954500198364257812e+00	6.845978919289778916e-05
6.955499649047851562e+00	6.851861141667615570e-05
6.956500053405761719e+00	6.857689488132614770e-05
6.957499980926513672e+00	6.863310712074230813e-05
6.958499908447265625e+00	6.868597613081155390e-05
6.959500312805175781e+00	6.873503611629335820e-05
6.960499763488769531e+00	6.878077501978634622e-05
6.961500167846679688e+00	6.882333013293089529e-05
6.962499618530273438e+00	6.886227565659197298e-05
6.963500022888183594e+00	6.889643666420693514e-05
6.964500427246093750e+00	6.892506414163278230e-05
6.965499877929687500e+00	6.894839000904910849e-05
6.966500282287597656e+00	6.896499503036201885e-05
6.967499732971191406e+00	6.897409164785086905e-05
6.968500137329101562e+00	6.897681557318751495e-05
6.969499588012695312e+00	6.897401751568818030e-05
6.970499992370605469e+00	6.896646004076531901e-05
6.971500396728515625e+00	6.895478802092835425e-05
6.972499847412109375e+00	6.893957103442047173e-05
6.973500251770019531e+00	6.892166236326025452e-05
6.974499702453613281e+00	6.890113416324389253e-05
6.975500106811523438e+00	6.887836274501013653e-05
6.976500034332275391e+00	6.885428548270431845e-05
6.977499961853027344e+00	6.882842346766441643e-05
6.978500366210937500e+00	6.880085162446058643e-05
6.979499816894531250e+00	6.877226762083828941e-05
6.980500221252441406e+00	6.874238628234863725e-05
6.981499671936035156e+00	6.870961115486309508e-05
6.982500076293945312e+00	6.867258417279327790e-05
6.983500003814697266e+00	6.863159138468326293e-05
6.984499931335449219e+00	6.858785752656623442e-05
6.985500335693359375e+00	6.854223001349465569e-05
6.986499786376953125e+00	6.849476254889352096e-05
6.987500190734863281e+00	6.844637895190706001e-05
6.988499641418457031e+00	6.839791235231139160e-05
6.989500045776367188e+00	6.834974159381682448e-05
6.990499973297119141e+00	6.830250369785040808e-05
6.991499900817871094e+00	6.825704877157314540e-05
6.992500305175781250e+00	6.821358550259777273e-05
6.993499755859375000e+00	6.817160777631184440e-05
6.994500160217285156e+00	6.813123439703266937e-05
6.995499610900878906e+00	6.809191052074148190e-05
6.996500015258789062e+00	6.805224117643314541e-05
6.997500419616699219e+00	6.801102959309844891e-05
6.998499870300292969e+00	6.796748882527684150e-05
6.999500274658203125e+00	6.792130673231783807e-05
7.000499725341796875e+00	6.787319411052807180e-05
7.001500129699707031e+00	6.782387467891990091e-05
7.002499580383300781e+00	6.777451173790967549e-05
7.003499984741210938e+00	6.772602395366245347e-05
7.004500389099121094e+00	6.767856270644995609e-05
7.005499839782714844e+00	6.763317437757461654e-05
7.006500244140625000e+00	6.759043458499912631e-05
7.007499694824218750e+00	6.755129772697866808e-05
7.008500099182128906e+00	6.751753752569704620e-05
7.009500026702880859e+00	6.749059758982897271e-05
7.010499954223632812e+00	6.747130580466127530e-05
7.011500358581542969e+00	6.745833678466305451e-05
7.012499809265136719e+00	6.745014277030947684e-05
7.013500213623046875e+00	6.744676537166584339e-05
7.014499664306640625e+00	6.744876601605448365e-05
7.015500068664550781e+00	6.745532462219531902e-05
7.016499996185302734e+00	6.746640784850027345e-05
7.017499923706054688e+00	6.748373337768471614e-05
7.018500328063964844e+00	6.750739595643429612e-05
7.019499778747558594e+00	6.753621635893673292e-05
7.020500183105468750e+00	6.756951227269478004e-05
7.021499633789062500e+00	6.760738942519680652e-05
7.022500038146972656e+00	6.764944322288005802e-05
7.023499965667724609e+00	6.769530834131536577e-05
7.024499893188476562e+00	6.774538292496568503e-05
7.025500297546386719e+00	6.779950809167208093e-05
7.026499748229980469e+00	6.785656741191517819e-05
7.027500152587890625e+00	6.791599396098547460e-05
7.028499603271484375e+00	6.797657018050960601e-05
7.029500007629394531e+00	6.803660478605783317e-05
7.030500411987304688e+00	6.809527365624801654e-05
7.031499862670898438e+00	6.815221228033967627e-05
7.032500267028808594e+00	6.820685563707382473e-05
7.033499717712402344e+00	6.825818426208778871e-05
7.034500122070312500e+00	6.830524848920548043e-05
7.035499572753906250e+00	6.834795443427594457e-05
7.036499977111816406e+00	6.838625942297239454e-05
7.037500381469726562e+00	6.841990982048434269e-05
7.038499832153320312e+00	6.844844503148993708e-05
7.039500236511230469e+00	6.847045127987088059e-05
7.040499687194824219e+00	6.848626490654413711e-05
7.041500091552734375e+00	6.849589936447810087e-05
7.042500019073486328e+00	6.849902748364405925e-05
7.043499946594238281e+00	6.849517938244191169e-05
7.044500350952148438e+00	6.848222538682942491e-05
7.045499801635742188e+00	6.846094804433251020e-05
7.046500205993652344e+00	6.843315483387559298e-05
7.047499656677246094e+00	6.839931911676475843e-05
7.048500061035156250e+00	6.836104339858903518e-05
7.049499988555908203e+00	6.832007029795526527e-05
7.050499916076660156e+00	6.827653782140852398e-05
7.051500320434570312e+00	6.823048415528348018e-05
7.052499771118164062e+00	6.818174192616007867e-05
7.053500175476074219e+00	6.813106230522165301e-05
7.054499626159667969e+00	6.807992793296475725e-05
7.055500030517578125e+00	6.802889990856564122e-05
7.056500434875488281e+00	6.797925609240549520e-05
7.057499885559082031e+00	6.793044765769556200e-05
7.058500289916992188e+00	6.788112407325975963e-05
7.059499740600585938e+00	6.782999550080240153e-05
7.060500144958496094e+00	6.777504708361864125e-05
7.061499595642089844e+00	6.771726805128227699e-05
7.062500000000000000e+00	6.765820043758709573e-05
7.063500404357910156e+00	6.759839027056845171e-05
7.064499855041503906e+00	6.753846538031999035e-05
7.065500259399414062e+00	6.747940586393266749e-05
7.066499710083007812e+00	6.742077634006061213e-05
7.067500114440917969e+00	6.736148629929375605e-05
7.068499565124511719e+00	6.730285628451100318e-05
7.069499969482421875e+00	6.724679220775111308e-05
7.070500373840332031e+00	6.719307429110365614e-05
7.071499824523925781e+00	6.714076236371177542e-05
7.072500228881835938e+00	6.708957747402798165e-05
7.073499679565429688e+00	6.703918785067257793e-05
7.074500083923339844e+00	6.698954706952277174e-05
7.075500011444091797e+00	6.694105249183341169e-05
7.076499938964843750e+00	6.689511725288937994e-05
7.077500343322753906e+00	6.685236064152616704e-05
7.078499794006347656e+00	6.681417539342069474e-05
7.079500198364257812e+00	6.678209242576670502e-05
7.080499649047851562e+00	6.675626724838598744e-05
7.081500053405761719e+00	6.673663402179930127e-05
7.082499980926513672e+00	6.672380026280024543e-05
7.083499908447265625e+00	6.671767047835277457e-05
7.084500312805175781e+00	6.671748271734776142e-05
7.085499763488769531e+00	6.672299462046797983e-05
7.086500167846679688e+00	6.673371623530354184e-05
7.087499618530273438e+00	6.674968875022977614e-05
7.088500022888183594e+00	6.677120347864726321e-05
7.089500427246093750e+00	6.679867460458510436e-05
7.090499877929687500e+00	6.683089788494108948e-05
7.091500282287597656e+00	6.686612101434527967e-05
7.092499732971191406e+00	6.690264951533931692e-05
7.093500137329101562e+00	6.693897859862109822e-05
7.094499588012695312e+00	6.697555166030160216e-05
7.095499992370605469e+00	6.701200219599645147e-05
7.096500396728515625e+00	6.704707196638345164e-05
7.097499847412109375e+00	6.707994505692626988e-05
7.098500251770019531e+00	6.710864863971407904e-05
7.099499702453613281e+00	6.713108289070510116e-05
7.100500106811523438e+00	6.714594777245223042e-05
7.101500034332275391e+00	6.715251821604946881e-05
7.102499961853027344e+00	6.715130390272746773e-05
7.103500366210937500e+00	6.714255178046597892e-05
7.104499816894531250e+00	6.712576905152305802e-05
7.105500221252441406e+00	6.710120286667241513e-05
7.106499671936035156e+00	6.706924064932433846e-05
7.107500076293945312e+00	6.703149040463171431e-05
7.108500003814697266e+00	6.699010701346285010e-05
7.109499931335449219e+00	6.694663678386373609e-05
7.110500335693359375e+00	6.690255379724585854e-05
7.111499786376953125e+00	6.685850069998052999e-05
7.112500190734863281e+00	6.681520728150205154e-05
7.113499641418457031e+00	6.677365419396408871e-05
7.114500045776367188e+00	6.673454932304117150e-05
7.115499973297119141e+00	6.669870212766687025e-05
7.116499900817871094e+00	6.666758912965936687e-05
7.117500305175781250e+00	6.664219164042422259e-05
7.118499755859375000e+00	6.662233193826157262e-05
7.119500160217285156e+00	6.660769239859986180e-05
7.120499610900878906e+00	6.659822352952990269e-05
7.121500015258789062e+00	6.659407466077344687e-05
7.122500419616699219e+00	6.659641516436119290e-05
7.123499870300292969e+00	6.660575133865587248e-05
7.124500274658203125e+00	6.662186585506297968e-05
7.125499725341796875e+00	6.664478494422727307e-05
7.126500129699707031e+00	6.667393688377530245e-05
7.127499580383300781e+00	6.670872174710847514e-05
7.128499984741210938e+00	6.674771481179375720e-05
7.129500389099121094e+00	6.678986306172838097e-05
7.130499839782714844e+00	6.683467702270446341e-05
7.131500244140625000e+00	6.688178288664319417e-05
7.132499694824218750e+00	6.693008730818708575e-05
7.133500099182128906e+00	6.697860070021940590e-05
7.134500026702880859e+00	6.702618999693665933e-05
7.135499954223632812e+00	6.707103579058346424e-05
7.136500358581542969e+00	6.711302661436833517e-05
7.137499809265136719e+00	6.715220116340315192e-05
7.138500213623046875e+00	6.718752108235565566e-05
7.139499664306640625e+00	6.721881485852273152e-05
7.140500068664550781e+00	6.724607961120117588e-05
7.141499996185302734e+00	6.726916572514883693e-05
7.142499923706054688e+00	6.728837498827046663e-05
7.143500328063964844e+00	6.730375491675510068e-05
7.144499778747558594e+00	6.731539589479935330e-05
7.145500183105468750e+00	6.732304424567673543e-05
7.146499633789062500e+00	6.732687723940705021e-05
7.147500038146972656e+00	6.732723745379443471e-05
7.148499965667724609e+00	6.732541590169385890e-05
7.149499893188476562e+00	6.732266791217232345e-05
7.150500297546386719e+00	6.731929966597379497e-05
7.151499748229980469e+00	6.731538180524012207e-05
7.152500152587890625e+00	6.730948667156553037e-05
7.153499603271484375e+00	6.730007760622236130e-05
7.154500007629394531e+00	6.728733804156614216e-05
7.155500411987304688e+00	6.727160907123912268e-05
7.156499862670898438e+00	6.725327893359681606e-05
7.157500267028808594e+00	6.723247899987516056e-05
7.158499717712402344e+00	6.720895904217740347e-05
7.159500122070312500e+00	6.718375585399924670e-05
7.160499572753906250e+00	6.715931708247351679e-05
7.161499977111816406e+00	6.713735988105140975e-05
7.162500381469726562e+00	6.711726676912141572e-05
7.163499832153320312e+00	6.709835582249263220e-05
7.164500236511230469e+00	6.708020683971605133e-05
7.165499687194824219e+00	6.706258035447655542e-05
7.166500091552734375e+00	6.704666553710893890e-05
7.167500019073486328e+00	6.703283603400046981e-05
7.168499946594238281e+00	6.702083682672268171e-05
7.169500350952148438e+00	6.701090971860393852e-05
7.170499801635742188e+00	6.700335144916674769e-05
7.171500205993652344e+00	6.699887699499928377e-05
7.172499656677246094e+00	6.699704875718852208e-05
7.173500061035156250e+00	6.699735235863448033e-05
7.174499988555908203e+00	6.699988814868401905e-05
7.175499916076660156e+00	6.700452852197736069e-05
7.176500320434570312e+00	6.701056947311738162e-05
7.177499771118164062e+00	6.701830123621373592e-05
7.178500175476074219e+00	6.702891609328180894e-05
7.179499626159667969e+00	6.704156324908479422e-05
7.180500030517578125e+00	6.705520215183624632e-05
7.181500434875488281e+00	6.706967027655377431e-05
7.182499885559082031e+00	6.708517752444715417e-05
7.183500289916992188e+00	6.710126906230742100e-05
7.184499740600585938e+00	6.711753341098527777e-05
7.185500144958496094e+00	6.713430985015025540e-05
7.186499595642089844e+00	6.715096582470423607e-05
7.187500000000000000e+00	6.716739636596330120e-05
7.188500404357910156e+00	6.718376290376888249e-05
7.189499855041503906e+00	6.719887861502259088e-05
7.190500259399414062e+00	6.721218970395907721e-05
7.191499710083007812e+00	6.722378413583615425e-05
7.192500114440917969e+00	6.723325126200364659e-05
7.193499565124511719e+00	6.724059948621114715e-05
7.194499969482421875e+00	6.724548512503993622e-05
7.195500373840332031e+00	6.724679727870384470e-05
7.196499824523925781e+00	6.724395452136610197e-05
7.197500228881835938e+00	6.723719443676701407e-05
7.198499679565429688e+00	6.722601033442791700e-05
7.199500083923339844e+00	6.720982511017514402e-05
7.200500011444091797e+00	6.718899915198683567e-05
7.201499938964843750e+00	6.716456181315143010e-05
7.202500343322753906e+00	6.713863325093092022e-05
7.203499794006347656e+00	6.711232328972753904e-05
7.204500198364257812e+00	6.708592419313598692e-05
7.205499649047851562e+00	6.705972963046938785e-05
7.206500053405761719e+00	6.703334665281874812e-05
7.207499980926513672e+00	6.700703362951752331e-05
7.208499908447265625e+00	6.698083755203106560e-05
7.209500312805175781e+00	6.695433044956573766e-05
7.210499763488769531e+00	6.692687898173149197e-05
7.211500167846679688e+00	6.689826772774921319e-05
7.212499618530273438e+00	6.686978900277019543e-05
7.213500022888183594e+00	6.684273303188416988e-05
7.214500427246093750e+00	6.681847273982190758e-05
7.215499877929687500e+00	6.679907292305050075e-05
7.216500282287597656e+00	6.678562805819215583e-05
7.217499732971191406e+00	6.677843779323324174e-05
7.218500137329101562e+00	6.677747533984990710e-05
7.219499588012695312e+00	6.678221266700459704e-05
7.220499992370605469e+00	6.679257506421808048e-05
7.221500396728515625e+00	6.680811874410129089e-05
7.222499847412109375e+00	6.682865114219871752e-05
7.223500251770019531e+00	6.685405872497295770e-05
7.224499702453613281e+00	6.688315226974301457e-05
7.225500106811523438e+00	6.691484212998993156e-05
7.226500034332275391e+00	6.694894394965616210e-05
7.227499961853027344e+00	6.698441175894601204e-05
7.228500366210937500e+00	6.701993272517101443e-05
7.229499816894531250e+00	6.705620830935121680e-05
7.230500221252441406e+00	6.709462898721783809e-05
7.231499671936035156e+00	6.713469397905249885e-05
7.232500076293945312e+00	6.717443969657498472e-05
7.233500003814697266e+00	6.721311666586679513e-05
7.234499931335449219e+00	6.725130648434561695e-05
7.235500335693359375e+00	6.728952834053984202e-05
7.236499786376953125e+00	6.732747734202654320e-05
7.237500190734863281e+00	6.736315317940867688e-05
7.238499641418457031e+00	6.739448625512187336e-05
7.239500045776367188e+00	6.742045674122947464e-05
7.240499973297119141e+00	6.743993662927727300e-05
7.241499900817871094e+00	6.745104164994827618e-05
7.242500305175781250e+00	6.745293080072000595e-05
7.243499755859375000e+00	6.744662566178681530e-05
7.244500160217285156e+00	6.743282144712015123e-05
7.245499610900878906e+00	6.741280475354923820e-05
7.246500015258789062e+00	6.738766226332479760e-05
7.247500419616699219e+00	6.735794819452163703e-05
7.248499870300292969e+00	6.732442904483711447e-05
7.249500274658203125e+00	6.728821168656189881e-05
7.250499725341796875e+00	6.725126912004525609e-05
7.251500129699707031e+00	6.721535798507028401e-05
7.252499580383300781e+00	6.718130746499545935e-05
7.253499984741210938e+00	6.715016272059127968e-05
7.254500389099121094e+00	6.712283547237412977e-05
7.255499839782714844e+00	6.710008962222925252e-05
7.256500244140625000e+00	6.708205608826790648e-05
7.257499694824218750e+00	6.706824826305754787e-05
7.258500099182128906e+00	6.705942711375268697e-05
7.259500026702880859e+00	6.705634505619844743e-05
7.260499954223632812e+00	6.705948876846299549e-05
7.261500358581542969e+00	6.706952711070014467e-05
7.262499809265136719e+00	6.708654709267662327e-05
7.263500213623046875e+00	6.711101626037087266e-05
7.264499664306640625e+00	6.714279404081155227e-05
7.265500068664550781e+00	6.718048561217208729e-05
7.266499996185302734e+00	6.722277811748204272e-05
7.267499923706054688e+00	6.726879430402227537e-05
7.268500328063964844e+00	6.731882479649849637e-05
7.269499778747558594e+00	6.737295672851636140e-05
7.270500183105468750e+00	6.743063429625303690e-05
7.271499633789062500e+00	6.749150862240006483e-05
7.272500038146972656e+00	6.755460215958236669e-05
7.273499965667724609e+00	6.761869208749506283e-05
7.274499893188476562e+00	6.768299546722273872e-05
7.275500297546386719e+00	6.774697131400787429e-05
7.276499748229980469e+00	6.780957564475499492e-05
7.277500152587890625e+00	6.786987372043172171e-05
7.278499603271484375e+00	6.792656414662082988e-05
7.279500007629394531e+00	6.797778912264138018e-05
7.280500411987304688e+00	6.802062053067307217e-05
7.281499862670898438e+00	6.805296353996369610e-05
7.282500267028808594e+00	6.807443074214626893e-05
7.283499717712402344e+00	6.808380744225971972e-05
7.284500122070312500e+00	6.807938622718316668e-05
7.285499572753906250e+00	6.805988755980705619e-05
7.286499977111816406e+00	6.802558389998946222e-05
7.287500381469726562e+00	6.797778724397346396e-05
7.288499832153320312e+00	6.791851302145341252e-05
7.289500236511230469e+00	6.785099152054709971e-05
7.290499687194824219e+00	6.777767190374608627e-05
7.291500091552734375e+00	6.770014853738573902e-05
7.292500019073486328e+00	6.762023978942772746e-05
7.293499946594238281e+00	6.753871522772158782e-05
7.294500350952148438e+00	6.745715843238789722e-05
7.295499801635742188e+00	6.737745138097264047e-05
7.296500205993652344e+00	6.729916890412246660e-05
7.297499656677246094e+00	6.722167061433322868e-05
7.298500061035156250e+00	6.714588081684817831e-05
7.299499988555908203e+00	6.707253916698170215e-05
7.300499916076660156e+00	6.700210139087733581e-05
7.301500320434570312e+00	6.693559071990590160e-05
7.302499771118164062e+00	6.687328506004441180e-05
7.303500175476074219e+00	6.681427453695352862e-05
7.304499626159667969e+00	6.675889400366962357e-05
7.305500030517578125e+00	6.670756124921874131e-05
7.306500434875488281e+00	6.666013958589580906e-05
7.307499885559082031e+00	6.661758715630585110e-05
7.308500289916992188e+00	6.658006687395501201e-05
7.309499740600585938e+00	6.654767981526854331e-05
7.310500144958496094e+00	6.652065637731426995e-05
7.311499595642089844e+00	6.649782815311872401e-05
7.312500000000000000e+00	6.647810075777889317e-05
7.313500404357910156e+00	6.645992787806322437e-05
7.314499855041503906e+00	6.644279005833069981e-05
7.315500259399414062e+00	6.642660711449267547e-05
7.316499710083007812e+00	6.641081068554340386e-05
7.317500114440917969e+00	6.639719190467522378e-05
7.318499565124511719e+00	6.638682416966943908e-05
7.319499969482421875e+00	6.637962566548008720e-05
7.320500373840332031e+00	6.637541202773636589e-05
7.321499824523925781e+00	6.637382915873042764e-05
7.322500228881835938e+00	6.637528752476988991e-05
7.323499679565429688e+00	6.638000944697160471e-05
7.324500083923339844e+00	6.638793798068887435e-05
7.325500011444091797e+00	6.639858010757801932e-05
