# Energy	Flux
# keV	photon/(cm**2*s*keV)
2.567575000000000163e+00	9.374999999999999653e-04
2.568564999999999987e+00	9.374999999999999653e-04
2.569555000000000256e+00	9.374999999999999653e-04
2.570545000000000080e+00	9.374999999999999653e-04
2.571534999999999904e+00	9.374999999999999653e-04
2.572525000000000173e+00	9.374999999999999653e-04
2.573514999999999997e+00	9.374999999999999653e-04
2.574505000000000265e+00	9.374999999999999653e-04
2.575495000000000090e+00	9.374999999999999653e-04
2.576484999999999914e+00	9.374999999999999653e-04
2.577475000000000183e+00	9.374999999999999653e-04
2.578465000000000007e+00	9.374999999999999653e-04
2.579455000000000275e+00	9.374999999999999653e-04
2.580445000000000100e+00	9.374999999999999653e-04
2.581434999999999924e+00	9.374999999999999653e-04
2.582425000000000193e+00	9.374999999999999653e-04
2.583415000000000017e+00	9.374999999999999653e-04
2.584405000000000285e+00	9.374999999999999653e-04
2.585395000000000110e+00	9.374999999999999653e-04
2.586384999999999934e+00	9.374999999999999653e-04
2.587375000000000203e+00	9.374999999999999653e-04
2.588365000000000027e+00	9.374999999999999653e-04
2.589355000000000295e+00	9.374999999999999653e-04
2.590345000000000120e+00	9.374999999999999653e-04
2.591334999999999944e+00	9.374999999999999653e-04
2.592324999999999768e+00	9.374999999999999653e-04
2.593315000000000037e+00	9.374999999999999653e-04
2.594305000000000305e+00	9.374999999999999653e-04
2.595295000000000130e+00	9.374999999999999653e-04
2.596284999999999954e+00	9.374999999999999653e-04
2.597274999999999778e+00	9.374999999999999653e-04
2.598265000000000047e+00	9.374999999999999653e-04
2.599255000000000315e+00	9.374999999999999653e-04
2.600245000000000140e+00	9.374999999999999653e-04
2.601234999999999964e+00	9.374999999999999653e-04
2.602224999999999788e+00	9.374999999999999653e-04
2.603215000000000057e+00	9.374999999999999653e-04
2.604205000000000325e+00	9.374999999999999653e-04
2.605195000000000149e+00	9.374999999999999653e-04
2.606184999999999974e+00	9.374999999999999653e-04
2.607174999999999798e+00	9.374999999999999653e-04
2.608165000000000067e+00	9.374999999999999653e-04
2.609155000000000335e+00	9.374999999999999653e-04
2.610145000000000159e+00	9.374999999999999653e-04
2.611134999999999984e+00	9.374999999999999653e-04
2.612124999999999808e+00	9.374999999999999653e-04
2.613115000000000077e+00	9.374999999999999653e-04
2.614105000000000345e+00	9.374999999999999653e-04
2.615095000000000169e+00	9.374999999999999653e-04
2.616084999999999994e+00	9.374999999999999653e-04
2.617074999999999818e+00	9.374999999999999653e-04
2.618065000000000087e+00	9.374999999999999653e-04
2.619055000000000355e+00	9.374999999999999653e-04
2.620045000000000179e+00	9.374999999999999653e-04
2.621035000000000004e+00	9.374999999999999653e-04
2.622024999999999828e+00	9.374999999999999653e-04
2.623015000000000096e+00	9.374999999999999653e-04
2.624005000000000365e+00	9.374999999999999653e-04
2.624995000000000189e+00	9.374999999999999653e-04
2.625985000000000014e+00	9.374999999999999653e-04
2.626974999999999838e+00	9.374999999999999653e-04
2.627965000000000106e+00	9.374999999999999653e-04
2.628955000000000375e+00	9.374999999999999653e-04
2.629945000000000199e+00	9.374999999999999653e-04
2.630935000000000024e+00	9.374999999999999653e-04
2.631924999999999848e+00	9.374999999999999653e-04
2.632915000000000116e+00	9.374999999999999653e-04
2.633904999999999941e+00	9.374999999999999653e-04
2.634895000000000209e+00	9.374999999999999653e-04
2.635885000000000034e+00	9.374999999999999653e-04
2.636874999999999858e+00	9.374999999999999653e-04
2.637865000000000126e+00	9.374999999999999653e-04
2.638854999999999951e+00	9.374999999999999653e-04
2.639845000000000219e+00	9.374999999999999653e-04
2.640835000000000043e+00	9.374999999999999653e-04
2.641824999999999868e+00	9.374999999999999653e-04
2.642815000000000136e+00	9.374999999999999653e-04
2.643804999999999961e+00	9.374999999999999653e-04
2.644795000000000229e+00	9.374999999999999653e-04
2.645785000000000053e+00	9.374999999999999653e-04
2.646774999999999878e+00	9.374999999999999653e-04
2.647765000000000146e+00	9.374999999999999653e-04
2.648754999999999971e+00	9.374999999999999653e-04
2.649745000000000239e+00	9.374999999999999653e-04
2.650735000000000063e+00	9.374999999999999653e-04
2.651724999999999888e+00	9.374999999999999653e-04
2.652715000000000156e+00	9.374999999999999653e-04
2.653704999999999981e+00	9.374999999999999653e-04
2.654695000000000249e+00	9.374999999999999653e-04
2.655685000000000073e+00	9.374999999999999653e-04
2.656674999999999898e+00	9.374999999999999653e-04
2.657665000000000166e+00	9.374999999999999653e-04
2.658654999999999990e+00	9.374999999999999653e-04
2.659645000000000259e+00	9.374999999999999653e-04
2.660635000000000083e+00	9.374999999999999653e-04
2.661624999999999908e+00	9.374999999999999653e-04
2.662615000000000176e+00	9.374999999999999653e-04
2.663605000000000000e+00	9.374999999999999653e-04
2.664595000000000269e+00	9.374999999999999653e-04
2.665585000000000093e+00	9.374999999999999653e-04
2.666574999999999918e+00	9.374999999999999653e-04
2.667565000000000186e+00	9.374999999999999653e-04
2.668555000000000010e+00	9.374999999999999653e-04
2.669545000000000279e+00	9.374999999999999653e-04
2.670535000000000103e+00	9.374999999999999653e-04
2.671524999999999928e+00	9.374999999999999653e-04
2.672515000000000196e+00	9.374999999999999653e-04
2.673505000000000020e+00	9.374999999999999653e-04
2.674495000000000289e+00	9.374999999999999653e-04
2.675485000000000113e+00	9.374999999999999653e-04
2.676474999999999937e+00	9.374999999999999653e-04
2.677465000000000206e+00	9.374999999999999653e-04
2.678455000000000030e+00	9.374999999999999653e-04
2.679445000000000299e+00	9.374999999999999653e-04
2.680435000000000123e+00	9.374999999999999653e-04
2.681424999999999947e+00	9.374999999999999653e-04
2.682414999999999772e+00	9.374999999999999653e-04
2.683405000000000040e+00	9.374999999999999653e-04
2.684395000000000309e+00	9.374999999999999653e-04
2.685385000000000133e+00	9.374999999999999653e-04
2.686374999999999957e+00	9.374999999999999653e-04
2.687364999999999782e+00	9.374999999999999653e-04
2.688355000000000050e+00	9.374999999999999653e-04
2.689345000000000319e+00	9.374999999999999653e-04
2.690335000000000143e+00	9.374999999999999653e-04
2.691324999999999967e+00	9.374999999999999653e-04
2.692314999999999792e+00	9.374999999999999653e-04
2.693305000000000060e+00	9.374999999999999653e-04
2.694295000000000329e+00	9.374999999999999653e-04
2.695285000000000153e+00	9.374999999999999653e-04
2.696274999999999977e+00	9.374999999999999653e-04
2.697264999999999802e+00	9.374999999999999653e-04
2.698255000000000070e+00	9.374999999999999653e-04
2.699245000000000339e+00	9.374999999999999653e-04
2.700235000000000163e+00	9.374999999999999653e-04
2.701224999999999987e+00	9.374999999999999653e-04
2.702214999999999812e+00	9.374999999999999653e-04
2.703205000000000080e+00	9.374999999999999653e-04
2.704195000000000348e+00	9.374999999999999653e-04
2.705185000000000173e+00	9.374999999999999653e-04
2.706174999999999997e+00	9.374999999999999653e-04
2.707164999999999822e+00	9.374999999999999653e-04
2.708155000000000090e+00	9.374999999999999653e-04
2.709145000000000358e+00	9.374999999999999653e-04
2.710135000000000183e+00	9.374999999999999653e-04
2.711125000000000007e+00	9.374999999999999653e-04
2.712114999999999831e+00	9.374999999999999653e-04
2.713105000000000100e+00	9.374999999999999653e-04
2.714095000000000368e+00	9.374999999999999653e-04
2.715085000000000193e+00	9.374999999999999653e-04
2.716075000000000017e+00	9.374999999999999653e-04
2.717064999999999841e+00	9.374999999999999653e-04
2.718055000000000110e+00	9.374999999999999653e-04
2.719045000000000378e+00	9.374999999999999653e-04
2.720035000000000203e+00	9.374999999999999653e-04
2.721025000000000027e+00	9.374999999999999653e-04
2.722014999999999851e+00	9.374999999999999653e-04
2.723005000000000120e+00	9.374999999999999653e-04
2.723994999999999944e+00	9.374999999999999653e-04
2.724985000000000213e+00	9.374999999999999653e-04
2.725975000000000037e+00	9.374999999999999653e-04
2.726964999999999861e+00	9.374999999999999653e-04
2.727955000000000130e+00	9.374999999999999653e-04
2.728944999999999954e+00	9.374999999999999653e-04
2.729935000000000223e+00	9.374999999999999653e-04
2.730925000000000047e+00	9.374999999999999653e-04
2.731914999999999871e+00	9.374999999999999653e-04
2.732905000000000140e+00	9.374999999999999653e-04
2.733894999999999964e+00	9.374999999999999653e-04
2.734885000000000232e+00	9.374999999999999653e-04
2.735875000000000057e+00	9.374999999999999653e-04
2.736864999999999881e+00	9.374999999999999653e-04
2.737855000000000150e+00	9.374999999999999653e-04
2.738844999999999974e+00	9.374999999999999653e-04
2.739835000000000242e+00	9.374999999999999653e-04
2.740825000000000067e+00	9.374999999999999653e-04
2.741814999999999891e+00	9.374999999999999653e-04
2.742805000000000160e+00	9.374999999999999653e-04
2.743794999999999984e+00	9.374999999999999653e-04
2.744785000000000252e+00	9.374999999999999653e-04
2.745775000000000077e+00	9.374999999999999653e-04
2.746764999999999901e+00	9.374999999999999653e-04
2.747755000000000170e+00	9.374999999999999653e-04
2.748744999999999994e+00	9.374999999999999653e-04
2.749735000000000262e+00	9.374999999999999653e-04
2.750725000000000087e+00	9.374999999999999653e-04
2.751714999999999911e+00	9.374999999999999653e-04
2.752705000000000179e+00	9.374999999999999653e-04
2.753695000000000004e+00	9.374999999999999653e-04
2.754685000000000272e+00	9.374999999999999653e-04
2.755675000000000097e+00	9.374999999999999653e-04
2.756664999999999921e+00	9.374999999999999653e-04
2.757655000000000189e+00	9.374999999999999653e-04
2.758645000000000014e+00	9.374999999999999653e-04
2.759635000000000282e+00	9.374999999999999653e-04
2.760625000000000107e+00	9.374999999999999653e-04
2.761614999999999931e+00	9.374999999999999653e-04
2.762605000000000199e+00	9.374999999999999653e-04
2.763595000000000024e+00	9.374999999999999653e-04
2.764585000000000292e+00	9.374999999999999653e-04
2.765575000000000117e+00	9.374999999999999653e-04
2.766564999999999941e+00	9.374999999999999653e-04
2.767554999999999765e+00	9.374999999999999653e-04
2.768545000000000034e+00	9.374999999999999653e-04
2.769535000000000302e+00	9.374999999999999653e-04
2.770525000000000126e+00	9.374999999999999653e-04
2.771514999999999951e+00	9.374999999999999653e-04
2.772504999999999775e+00	9.374999999999999653e-04
2.773495000000000044e+00	9.374999999999999653e-04
2.774485000000000312e+00	9.374999999999999653e-04
2.775475000000000136e+00	9.374999999999999653e-04
2.776464999999999961e+00	9.374999999999999653e-04
2.777454999999999785e+00	9.374999999999999653e-04
2.778445000000000054e+00	9.374999999999999653e-04
2.779435000000000322e+00	9.374999999999999653e-04
2.780425000000000146e+00	9.374999999999999653e-04
2.781414999999999971e+00	9.374999999999999653e-04
2.782404999999999795e+00	9.374999999999999653e-04
2.783395000000000064e+00	9.374999999999999653e-04
2.784385000000000332e+00	9.374999999999999653e-04
2.785375000000000156e+00	9.374999999999999653e-04
2.786364999999999981e+00	9.374999999999999653e-04
2.787354999999999805e+00	9.374999999999999653e-04
2.788345000000000073e+00	9.374999999999999653e-04
2.789335000000000342e+00	9.374999999999999653e-04
2.790325000000000166e+00	9.374999999999999653e-04
2.791314999999999991e+00	9.374999999999999653e-04
2.792304999999999815e+00	9.374999999999999653e-04
2.793295000000000083e+00	9.374999999999999653e-04
2.794285000000000352e+00	9.374999999999999653e-04
2.795275000000000176e+00	9.374999999999999653e-04
2.796265000000000001e+00	9.374999999999999653e-04
2.797254999999999825e+00	9.374999999999999653e-04
2.798245000000000093e+00	9.374999999999999653e-04
2.799235000000000362e+00	9.374999999999999653e-04
2.800225000000000186e+00	9.374999999999999653e-04
2.801215000000000011e+00	9.374999999999999653e-04
2.802204999999999835e+00	9.374999999999999653e-04
2.803195000000000103e+00	9.374999999999999653e-04
2.804185000000000372e+00	9.374999999999999653e-04
2.805175000000000196e+00	9.374999999999999653e-04
2.806165000000000020e+00	9.374999999999999653e-04
2.807154999999999845e+00	9.374999999999999653e-04
2.808145000000000113e+00	9.374999999999999653e-04
2.809135000000000382e+00	9.374999999999999653e-04
2.810125000000000206e+00	9.374999999999999653e-04
2.811115000000000030e+00	9.374999999999999653e-04
2.812104999999999855e+00	9.374999999999999653e-04
2.813095000000000123e+00	9.374999999999999653e-04
2.814084999999999948e+00	9.374999999999999653e-04
2.815075000000000216e+00	9.374999999999999653e-04
2.816065000000000040e+00	9.374999999999999653e-04
2.817054999999999865e+00	9.374999999999999653e-04
2.818045000000000133e+00	9.374999999999999653e-04
2.819034999999999958e+00	9.374999999999999653e-04
2.820025000000000226e+00	9.374999999999999653e-04
2.821015000000000050e+00	9.374999999999999653e-04
2.822004999999999875e+00	9.374999999999999653e-04
2.822995000000000143e+00	9.374999999999999653e-04
2.823984999999999967e+00	9.374999999999999653e-04
2.824975000000000236e+00	9.374999999999999653e-04
2.825965000000000060e+00	9.374999999999999653e-04
2.826954999999999885e+00	9.374999999999999653e-04
2.827945000000000153e+00	9.374999999999999653e-04
2.828934999999999977e+00	9.374999999999999653e-04
2.829925000000000246e+00	9.374999999999999653e-04
2.830915000000000070e+00	9.374999999999999653e-04
2.831904999999999895e+00	9.374999999999999653e-04
2.832895000000000163e+00	9.374999999999999653e-04
2.833884999999999987e+00	9.374999999999999653e-04
2.834875000000000256e+00	9.374999999999999653e-04
2.835865000000000080e+00	9.374999999999999653e-04
2.836854999999999905e+00	9.374999999999999653e-04
2.837845000000000173e+00	9.374999999999999653e-04
2.838834999999999997e+00	9.374999999999999653e-04
2.839825000000000266e+00	9.374999999999999653e-04
2.840815000000000090e+00	9.374999999999999653e-04
2.841804999999999914e+00	9.374999999999999653e-04
2.842795000000000183e+00	9.374999999999999653e-04
2.843785000000000007e+00	9.374999999999999653e-04
2.844775000000000276e+00	9.374999999999999653e-04
2.845765000000000100e+00	9.374999999999999653e-04
2.846754999999999924e+00	9.374999999999999653e-04
2.847745000000000193e+00	9.374999999999999653e-04
2.848735000000000017e+00	9.374999999999999653e-04
2.849725000000000286e+00	9.374999999999999653e-04
2.850715000000000110e+00	9.374999999999999653e-04
2.851704999999999934e+00	9.374999999999999653e-04
2.852695000000000203e+00	9.374999999999999653e-04
2.853685000000000027e+00	9.374999999999999653e-04
2.854675000000000296e+00	9.374999999999999653e-04
2.855665000000000120e+00	9.374999999999999653e-04
2.856654999999999944e+00	9.374999999999999653e-04
2.857644999999999769e+00	9.374999999999999653e-04
2.858635000000000037e+00	9.374999999999999653e-04
2.859625000000000306e+00	9.374999999999999653e-04
2.860615000000000130e+00	9.374999999999999653e-04
2.861604999999999954e+00	9.374999999999999653e-04
2.862594999999999779e+00	9.374999999999999653e-04
2.863585000000000047e+00	9.374999999999999653e-04
2.864575000000000315e+00	9.374999999999999653e-04
2.865565000000000140e+00	9.374999999999999653e-04
2.866554999999999964e+00	9.374999999999999653e-04
2.867544999999999789e+00	9.374999999999999653e-04
2.868535000000000057e+00	9.374999999999999653e-04
2.869525000000000325e+00	9.374999999999999653e-04
2.870515000000000150e+00	9.374999999999999653e-04
2.871504999999999974e+00	9.374999999999999653e-04
2.872494999999999798e+00	9.374999999999999653e-04
2.873485000000000067e+00	9.374999999999999653e-04
2.874475000000000335e+00	9.374999999999999653e-04
2.875465000000000160e+00	9.374999999999999653e-04
2.876454999999999984e+00	9.374999999999999653e-04
2.877444999999999808e+00	9.374999999999999653e-04
2.878435000000000077e+00	9.374999999999999653e-04
2.879425000000000345e+00	9.374999999999999653e-04
2.880415000000000170e+00	9.374999999999999653e-04
2.881404999999999994e+00	9.374999999999999653e-04
2.882394999999999818e+00	9.374999999999999653e-04
2.883385000000000087e+00	9.374999999999999653e-04
2.884375000000000355e+00	9.374999999999999653e-04
2.885365000000000180e+00	9.374999999999999653e-04
2.886355000000000004e+00	9.374999999999999653e-04
2.887344999999999828e+00	9.374999999999999653e-04
2.888335000000000097e+00	9.374999999999999653e-04
2.889325000000000365e+00	9.374999999999999653e-04
2.890315000000000190e+00	9.374999999999999653e-04
2.891305000000000014e+00	9.374999999999999653e-04
2.892294999999999838e+00	9.374999999999999653e-04
2.893285000000000107e+00	9.374999999999999653e-04
2.894275000000000375e+00	9.374999999999999653e-04
2.895265000000000200e+00	9.374999999999999653e-04
2.896255000000000024e+00	9.374999999999999653e-04
2.897244999999999848e+00	9.374999999999999653e-04
2.898235000000000117e+00	9.374999999999999653e-04
2.899224999999999941e+00	9.374999999999999653e-04
2.900215000000000209e+00	9.374999999999999653e-04
2.901205000000000034e+00	9.374999999999999653e-04
2.902194999999999858e+00	9.374999999999999653e-04
2.903185000000000127e+00	9.374999999999999653e-04
2.904174999999999951e+00	9.374999999999999653e-04
2.905165000000000219e+00	9.374999999999999653e-04
2.906155000000000044e+00	9.374999999999999653e-04
2.907144999999999868e+00	9.374999999999999653e-04
2.908135000000000137e+00	9.374999999999999653e-04
2.909124999999999961e+00	9.374999999999999653e-04
2.910115000000000229e+00	9.374999999999999653e-04
2.911105000000000054e+00	9.374999999999999653e-04
2.912094999999999878e+00	9.374999999999999653e-04
2.913085000000000147e+00	9.374999999999999653e-04
2.914074999999999971e+00	9.374999999999999653e-04
2.915065000000000239e+00	9.374999999999999653e-04
2.916055000000000064e+00	9.374999999999999653e-04
2.917044999999999888e+00	9.374999999999999653e-04
2.918035000000000156e+00	9.374999999999999653e-04
2.919024999999999981e+00	9.374999999999999653e-04
2.920015000000000249e+00	9.374999999999999653e-04
2.921005000000000074e+00	9.374999999999999653e-04
2.921994999999999898e+00	9.374999999999999653e-04
2.922985000000000166e+00	9.374999999999999653e-04
2.923974999999999991e+00	9.374999999999999653e-04
2.924965000000000259e+00	9.374999999999999653e-04
2.925955000000000084e+00	9.374999999999999653e-04
2.926944999999999908e+00	9.374999999999999653e-04
2.927935000000000176e+00	9.374999999999999653e-04
2.928925000000000001e+00	9.374999999999999653e-04
2.929915000000000269e+00	9.374999999999999653e-04
2.930905000000000094e+00	9.374999999999999653e-04
2.931894999999999918e+00	9.374999999999999653e-04
2.932885000000000186e+00	9.374999999999999653e-04
2.933875000000000011e+00	9.374999999999999653e-04
2.934865000000000279e+00	9.374999999999999653e-04
2.935855000000000103e+00	9.374999999999999653e-04
2.936844999999999928e+00	9.374999999999999653e-04
2.937835000000000196e+00	9.374999999999999653e-04
2.938825000000000021e+00	9.374999999999999653e-04
2.939815000000000289e+00	9.374999999999999653e-04
2.940805000000000113e+00	9.374999999999999653e-04
2.941794999999999938e+00	9.374999999999999653e-04
2.942785000000000206e+00	9.374999999999999653e-04
2.943775000000000031e+00	9.374999999999999653e-04
2.944765000000000299e+00	9.374999999999999653e-04
2.945755000000000123e+00	9.374999999999999653e-04
2.946744999999999948e+00	9.374999999999999653e-04
2.947734999999999772e+00	9.374999999999999653e-04
2.948725000000000041e+00	9.374999999999999653e-04
2.949715000000000309e+00	9.374999999999999653e-04
2.950705000000000133e+00	9.374999999999999653e-04
2.951694999999999958e+00	9.374999999999999653e-04
2.952684999999999782e+00	9.374999999999999653e-04
2.953675000000000050e+00	9.374999999999999653e-04
2.954665000000000319e+00	9.374999999999999653e-04
2.955655000000000143e+00	9.374999999999999653e-04
2.956644999999999968e+00	9.374999999999999653e-04
2.957634999999999792e+00	9.374999999999999653e-04
2.958625000000000060e+00	9.374999999999999653e-04
2.959615000000000329e+00	9.374999999999999653e-04
2.960605000000000153e+00	9.374999999999999653e-04
2.961594999999999978e+00	9.374999999999999653e-04
2.962584999999999802e+00	9.374999999999999653e-04
2.963575000000000070e+00	9.374999999999999653e-04
2.964565000000000339e+00	9.374999999999999653e-04
2.965555000000000163e+00	9.374999999999999653e-04
2.966544999999999987e+00	9.374999999999999653e-04
2.967534999999999812e+00	9.374999999999999653e-04
2.968525000000000080e+00	9.374999999999999653e-04
2.969515000000000349e+00	9.374999999999999653e-04
2.970505000000000173e+00	9.374999999999999653e-04
2.971494999999999997e+00	9.374999999999999653e-04
2.972484999999999822e+00	9.374999999999999653e-04
2.973475000000000090e+00	9.374999999999999653e-04
2.974465000000000359e+00	9.374999999999999653e-04
2.975455000000000183e+00	9.374999999999999653e-04
2.976445000000000007e+00	9.374999999999999653e-04
2.977434999999999832e+00	9.374999999999999653e-04
2.978425000000000100e+00	9.374999999999999653e-04
2.979415000000000369e+00	9.374999999999999653e-04
2.980405000000000193e+00	9.374999999999999653e-04
2.981395000000000017e+00	9.374999999999999653e-04
2.982384999999999842e+00	9.374999999999999653e-04
2.983375000000000110e+00	9.374999999999999653e-04
2.984365000000000379e+00	9.374999999999999653e-04
2.985355000000000203e+00	9.374999999999999653e-04
2.986345000000000027e+00	9.374999999999999653e-04
2.987334999999999852e+00	9.374999999999999653e-04
2.988325000000000120e+00	9.374999999999999653e-04
2.989314999999999944e+00	9.374999999999999653e-04
2.990305000000000213e+00	9.374999999999999653e-04
2.991295000000000037e+00	9.374999999999999653e-04
2.992284999999999862e+00	9.374999999999999653e-04
2.993275000000000130e+00	9.374999999999999653e-04
2.994264999999999954e+00	9.374999999999999653e-04
2.995255000000000223e+00	9.374999999999999653e-04
2.996245000000000047e+00	9.374999999999999653e-04
2.997234999999999872e+00	9.374999999999999653e-04
2.998225000000000140e+00	9.374999999999999653e-04
2.999214999999999964e+00	9.374999999999999653e-04
3.000205000000000233e+00	9.374999999999999653e-04
3.001195000000000057e+00	9.374999999999999653e-04
3.002184999999999881e+00	9.374999999999999653e-04
3.003175000000000150e+00	9.374999999999999653e-04
3.004164999999999974e+00	9.374999999999999653e-04
3.005155000000000243e+00	9.374999999999999653e-04
3.006145000000000067e+00	9.374999999999999653e-04
3.007134999999999891e+00	9.374999999999999653e-04
3.008125000000000160e+00	9.374999999999999653e-04
3.009114999999999984e+00	9.374999999999999653e-04
3.010105000000000253e+00	9.374999999999999653e-04
3.011095000000000077e+00	9.374999999999999653e-04
3.012084999999999901e+00	9.374999999999999653e-04
3.013075000000000170e+00	9.374999999999999653e-04
3.014064999999999994e+00	9.374999999999999653e-04
3.015055000000000263e+00	9.374999999999999653e-04
3.016045000000000087e+00	9.374999999999999653e-04
3.017034999999999911e+00	9.374999999999999653e-04
3.018025000000000180e+00	9.374999999999999653e-04
3.019015000000000004e+00	9.374999999999999653e-04
3.020005000000000273e+00	9.374999999999999653e-04
3.020995000000000097e+00	9.374999999999999653e-04
3.021984999999999921e+00	9.374999999999999653e-04
3.022975000000000190e+00	9.374999999999999653e-04
3.023965000000000014e+00	9.374999999999999653e-04
3.024955000000000283e+00	9.374999999999999653e-04
3.025945000000000107e+00	9.374999999999999653e-04
3.026934999999999931e+00	9.374999999999999653e-04
3.027925000000000200e+00	9.374999999999999653e-04
3.028915000000000024e+00	9.374999999999999653e-04
3.029905000000000292e+00	9.374999999999999653e-04
3.030895000000000117e+00	9.374999999999999653e-04
3.031884999999999941e+00	9.374999999999999653e-04
3.032874999999999766e+00	9.374999999999999653e-04
3.033865000000000034e+00	9.374999999999999653e-04
3.034855000000000302e+00	9.374999999999999653e-04
3.035845000000000127e+00	9.374999999999999653e-04
3.036834999999999951e+00	9.374999999999999653e-04
3.037824999999999775e+00	9.374999999999999653e-04
3.038815000000000044e+00	9.374999999999999653e-04
3.039805000000000312e+00	9.374999999999999653e-04
3.040795000000000137e+00	9.374999999999999653e-04
3.041784999999999961e+00	9.374999999999999653e-04
3.042774999999999785e+00	9.374999999999999653e-04
3.043765000000000054e+00	9.374999999999999653e-04
3.044755000000000322e+00	9.374999999999999653e-04
3.045745000000000147e+00	9.374999999999999653e-04
3.046734999999999971e+00	9.374999999999999653e-04
3.047724999999999795e+00	9.374999999999999653e-04
3.048715000000000064e+00	9.374999999999999653e-04
3.049705000000000332e+00	9.374999999999999653e-04
3.050695000000000157e+00	9.374999999999999653e-04
3.051684999999999981e+00	9.374999999999999653e-04
3.052674999999999805e+00	9.374999999999999653e-04
3.053665000000000074e+00	9.374999999999999653e-04
3.054655000000000342e+00	9.374999999999999653e-04
3.055645000000000167e+00	9.374999999999999653e-04
3.056634999999999991e+00	9.374999999999999653e-04
3.057624999999999815e+00	9.374999999999999653e-04
3.058615000000000084e+00	9.374999999999999653e-04
3.059605000000000352e+00	9.374999999999999653e-04
3.060595000000000176e+00	9.374999999999999653e-04
3.061585000000000001e+00	9.374999999999999653e-04
3.062574999999999825e+00	9.374999999999999653e-04
3.063565000000000094e+00	9.374999999999999653e-04
3.064555000000000362e+00	9.374999999999999653e-04
3.065545000000000186e+00	9.374999999999999653e-04
3.066535000000000011e+00	9.374999999999999653e-04
3.067524999999999835e+00	9.374999999999999653e-04
3.068515000000000104e+00	9.374999999999999653e-04
3.069505000000000372e+00	9.374999999999999653e-04
3.070495000000000196e+00	9.374999999999999653e-04
3.071485000000000021e+00	9.374999999999999653e-04
3.072474999999999845e+00	9.374999999999999653e-04
3.073465000000000114e+00	9.374999999999999653e-04
3.074455000000000382e+00	9.374999999999999653e-04
3.075445000000000206e+00	9.374999999999999653e-04
3.076435000000000031e+00	9.374999999999999653e-04
3.077424999999999855e+00	9.374999999999999653e-04
3.078415000000000123e+00	9.374999999999999653e-04
3.079404999999999948e+00	9.374999999999999653e-04
3.080395000000000216e+00	9.374999999999999653e-04
3.081385000000000041e+00	9.374999999999999653e-04
3.082374999999999865e+00	9.374999999999999653e-04
3.083365000000000133e+00	9.374999999999999653e-04
3.084354999999999958e+00	9.374999999999999653e-04
3.085345000000000226e+00	9.374999999999999653e-04
3.086335000000000051e+00	9.374999999999999653e-04
3.087324999999999875e+00	9.374999999999999653e-04
3.088315000000000143e+00	9.374999999999999653e-04
3.089304999999999968e+00	9.374999999999999653e-04
3.090295000000000236e+00	9.374999999999999653e-04
3.091285000000000061e+00	9.374999999999999653e-04
3.092274999999999885e+00	9.374999999999999653e-04
3.093265000000000153e+00	9.374999999999999653e-04
3.094254999999999978e+00	9.374999999999999653e-04
3.095245000000000246e+00	9.374999999999999653e-04
3.096235000000000070e+00	9.374999999999999653e-04
3.097224999999999895e+00	9.374999999999999653e-04
3.098215000000000163e+00	9.374999999999999653e-04
3.099204999999999988e+00	9.374999999999999653e-04
3.100195000000000256e+00	9.374999999999999653e-04
3.101185000000000080e+00	9.374999999999999653e-04
3.102174999999999905e+00	9.374999999999999653e-04
3.103165000000000173e+00	9.374999999999999653e-04
3.104154999999999998e+00	9.374999999999999653e-04
3.105145000000000266e+00	9.374999999999999653e-04
3.106135000000000090e+00	9.374999999999999653e-04
3.107124999999999915e+00	9.374999999999999653e-04
3.108115000000000183e+00	9.374999999999999653e-04
3.109105000000000008e+00	9.374999999999999653e-04
3.110095000000000276e+00	9.374999999999999653e-04
3.111085000000000100e+00	9.374999999999999653e-04
3.112074999999999925e+00	9.374999999999999653e-04
3.113065000000000193e+00	9.374999999999999653e-04
3.114055000000000017e+00	9.374999999999999653e-04
3.115045000000000286e+00	9.374999999999999653e-04
3.116035000000000110e+00	9.374999999999999653e-04
3.117024999999999935e+00	9.374999999999999653e-04
3.118015000000000203e+00	9.374999999999999653e-04
3.119005000000000027e+00	9.374999999999999653e-04
3.119995000000000296e+00	9.374999999999999653e-04
3.120985000000000120e+00	9.374999999999999653e-04
3.121974999999999945e+00	9.374999999999999653e-04
3.122964999999999769e+00	9.374999999999999653e-04
3.123955000000000037e+00	9.374999999999999653e-04
3.124945000000000306e+00	9.374999999999999653e-04
3.125935000000000130e+00	9.374999999999999653e-04
3.126924999999999955e+00	9.374999999999999653e-04
3.127914999999999779e+00	9.374999999999999653e-04
3.128905000000000047e+00	9.374999999999999653e-04
3.129895000000000316e+00	9.374999999999999653e-04
3.130885000000000140e+00	9.374999999999999653e-04
3.131874999999999964e+00	9.374999999999999653e-04
3.132864999999999789e+00	9.374999999999999653e-04
3.133855000000000057e+00	9.374999999999999653e-04
3.134845000000000326e+00	9.374999999999999653e-04
3.135835000000000150e+00	9.374999999999999653e-04
3.136824999999999974e+00	9.374999999999999653e-04
3.137814999999999799e+00	9.374999999999999653e-04
3.138805000000000067e+00	9.374999999999999653e-04
3.139795000000000336e+00	9.374999999999999653e-04
3.140785000000000160e+00	9.374999999999999653e-04
3.141774999999999984e+00	9.374999999999999653e-04
3.142764999999999809e+00	9.374999999999999653e-04
